date,fund_id,y_true,xgb,fold
2019-07-22,Groww_LargeCap,1,0.6955956,2
2019-07-23,Groww_LargeCap,1,0.71602637,2
2019-07-24,Groww_LargeCap,1,0.7016355,2
2019-07-25,Groww_LargeCap,1,0.68269634,2
2019-07-26,Groww_LargeCap,1,0.71186686,2
2019-07-29,Groww_LargeCap,1,0.7101901,2
2019-07-30,Groww_LargeCap,1,0.7111537,2
2019-07-31,Groww_LargeCap,1,0.69516283,2
2019-08-01,Groww_LargeCap,1,0.6762283,2
2019-08-02,Groww_LargeCap,1,0.7013722,2
2019-08-05,Groww_LargeCap,1,0.69474965,2
2019-08-06,Groww_LargeCap,1,0.7523752,2
2019-08-07,Groww_LargeCap,1,0.67564714,2
2019-08-08,Groww_LargeCap,1,0.7017874,2
2019-08-09,Groww_LargeCap,1,0.7265798,2
2019-08-13,Groww_LargeCap,1,0.7180924,2
2019-08-14,Groww_LargeCap,1,0.74766815,2
2019-08-16,Groww_LargeCap,1,0.67479235,2
2019-08-19,Groww_LargeCap,1,0.44845504,2
2019-08-20,Groww_LargeCap,1,0.6084172,2
2019-08-21,Groww_LargeCap,1,0.43644717,2
2019-08-22,Groww_LargeCap,1,0.37409323,2
2019-08-23,Groww_LargeCap,1,0.47333717,2
2019-08-26,Groww_LargeCap,1,0.5124203,2
2019-08-27,Groww_LargeCap,1,0.5962774,2
2019-08-28,Groww_LargeCap,1,0.5901629,2
2019-08-29,Groww_LargeCap,1,0.7118495,2
2019-08-30,Groww_LargeCap,1,0.67477304,2
2019-09-03,Groww_LargeCap,1,0.72304684,2
2019-09-04,Groww_LargeCap,1,0.69032884,2
2019-09-05,Groww_LargeCap,1,0.7443598,2
2019-09-06,Groww_LargeCap,1,0.7679077,2
2019-09-09,Groww_LargeCap,1,0.63337934,2
2019-09-11,Groww_LargeCap,1,0.6636115,2
2019-09-12,Groww_LargeCap,1,0.59096926,2
2019-09-13,Groww_LargeCap,1,0.6324573,2
2019-09-16,Groww_LargeCap,1,0.64947397,2
2019-09-17,Groww_LargeCap,1,0.6069597,2
2019-09-18,Groww_LargeCap,1,0.5408624,2
2019-09-19,Groww_LargeCap,1,0.669185,2
2019-09-20,Groww_LargeCap,1,0.6444425,2
2019-09-23,Groww_LargeCap,1,0.6405461,2
2019-09-24,Groww_LargeCap,1,0.6752711,2
2019-09-25,Groww_LargeCap,1,0.6734133,2
2019-09-26,Groww_LargeCap,1,0.7110926,2
2019-09-27,Groww_LargeCap,1,0.70324117,2
2019-09-30,Groww_LargeCap,1,0.75147414,2
2019-10-01,Groww_LargeCap,1,0.7244595,2
2019-10-03,Groww_LargeCap,1,0.6680765,2
2019-10-04,Groww_LargeCap,1,0.6612439,2
2019-10-07,Groww_LargeCap,1,0.55714196,2
2019-10-09,Groww_LargeCap,1,0.5615757,2
2019-10-10,Groww_LargeCap,1,0.56550545,2
2019-10-11,Groww_LargeCap,1,0.7384295,2
2019-10-14,Groww_LargeCap,1,0.6979953,2
2019-10-15,Groww_LargeCap,1,0.7454089,2
2019-10-16,Groww_LargeCap,1,0.8209977,2
2019-10-17,Groww_LargeCap,1,0.85176677,2
2019-10-18,Groww_LargeCap,1,0.8458833,2
2019-10-22,Groww_LargeCap,0,0.77657706,2
2019-10-23,Groww_LargeCap,0,0.84933317,2
2019-10-24,Groww_LargeCap,0,0.7387863,2
2019-10-25,Groww_LargeCap,0,0.65157354,2
2019-10-29,Groww_LargeCap,0,0.67110115,2
2019-10-30,Groww_LargeCap,0,0.71895343,2
2019-10-31,Groww_LargeCap,0,0.7564513,2
2019-11-01,Groww_LargeCap,1,0.79116964,2
2019-11-04,Groww_LargeCap,0,0.83297133,2
2019-11-05,Groww_LargeCap,1,0.8955486,2
2019-11-06,Groww_LargeCap,1,0.89611983,2
2019-11-07,Groww_LargeCap,1,0.9001483,2
2019-11-08,Groww_LargeCap,1,0.8954376,2
2019-11-11,Groww_LargeCap,1,0.76154995,2
2019-11-13,Groww_LargeCap,1,0.7640109,2
2019-11-14,Groww_LargeCap,1,0.79432625,2
2019-11-15,Groww_LargeCap,1,0.7933497,2
2019-11-18,Groww_LargeCap,0,0.7281136,2
2019-11-19,Groww_LargeCap,0,0.5476022,2
2019-11-20,Groww_LargeCap,0,0.5696479,2
2019-11-21,Groww_LargeCap,1,0.56288564,2
2019-11-22,Groww_LargeCap,1,0.688415,2
2019-11-25,Groww_LargeCap,0,0.70428455,2
2019-11-26,Groww_LargeCap,0,0.58003014,2
2019-11-27,Groww_LargeCap,1,0.64157087,2
2019-11-28,Groww_LargeCap,1,0.6336626,2
2019-11-29,Groww_LargeCap,0,0.6539316,2
2019-12-02,Groww_LargeCap,0,0.5343654,2
2019-12-03,Groww_LargeCap,1,0.56265146,2
2019-12-04,Groww_LargeCap,1,0.65332794,2
2019-12-05,Groww_LargeCap,1,0.64043605,2
2019-12-06,Groww_LargeCap,0,0.47535083,2
2019-12-09,Groww_LargeCap,0,0.3841272,2
2019-12-10,Groww_LargeCap,0,0.48676425,2
2019-12-11,Groww_LargeCap,0,0.48278946,2
2019-12-12,Groww_LargeCap,0,0.5367316,2
2019-12-13,Groww_LargeCap,0,0.58477724,2
2019-12-16,Groww_LargeCap,0,0.60070074,2
2019-12-17,Groww_LargeCap,0,0.66946787,2
2019-12-18,Groww_LargeCap,0,0.56796217,2
2019-12-19,Groww_LargeCap,1,0.64733446,2
2019-12-20,Groww_LargeCap,0,0.73351616,2
2019-12-23,Groww_LargeCap,0,0.6781612,2
2019-12-24,Groww_LargeCap,1,0.6972943,2
2019-12-26,Groww_LargeCap,1,0.689904,2
2019-12-27,Groww_LargeCap,1,0.7222885,2
2019-12-30,Groww_LargeCap,0,0.74103653,2
2019-12-31,Groww_LargeCap,1,0.7443555,2
2020-01-01,Groww_LargeCap,1,0.6977318,2
2020-01-02,Groww_LargeCap,0,0.72987646,2
2020-01-03,Groww_LargeCap,1,0.7774569,2
2020-01-06,Groww_LargeCap,1,0.74782515,2
2020-01-07,Groww_LargeCap,1,0.78230625,2
2020-01-08,Groww_LargeCap,1,0.7598997,2
2020-01-09,Groww_LargeCap,0,0.6513712,2
2020-01-10,Groww_LargeCap,0,0.7307452,2
2020-01-13,Groww_LargeCap,1,0.7169362,2
2020-01-14,Groww_LargeCap,1,0.7111045,2
2020-01-15,Groww_LargeCap,0,0.5399299,2
2020-01-16,Groww_LargeCap,0,0.63482267,2
2020-01-17,Groww_LargeCap,1,0.679398,2
2020-01-20,Groww_LargeCap,0,0.47831124,2
2020-01-21,Groww_LargeCap,1,0.48413372,2
2020-01-22,Groww_LargeCap,1,0.49874413,2
2020-01-23,Groww_LargeCap,1,0.56152964,2
2020-01-24,Groww_LargeCap,1,0.67846435,2
2020-01-27,Groww_LargeCap,0,0.59776336,2
2020-01-28,Groww_LargeCap,0,0.56289643,2
2020-01-29,Groww_LargeCap,0,0.53433836,2
2020-01-30,Groww_LargeCap,0,0.52361065,2
2020-01-31,Groww_LargeCap,0,0.5193994,2
2020-02-03,Groww_LargeCap,0,0.38296852,2
2020-02-04,Groww_LargeCap,0,0.4921198,2
2020-02-05,Groww_LargeCap,0,0.530266,2
2020-02-06,Groww_LargeCap,0,0.5522873,2
2020-02-07,Groww_LargeCap,0,0.51165885,2
2020-02-10,Groww_LargeCap,0,0.48090914,2
2020-02-11,Groww_LargeCap,0,0.5448672,2
2020-02-12,Groww_LargeCap,0,0.45620668,2
2020-02-13,Groww_LargeCap,0,0.45110327,2
2020-02-14,Groww_LargeCap,0,0.42574367,2
2020-02-17,Groww_LargeCap,0,0.39914268,2
2020-02-18,Groww_LargeCap,0,0.40123212,2
2020-02-19,Groww_LargeCap,0,0.3601119,2
2020-02-20,Groww_LargeCap,0,0.31967908,2
2020-02-24,Groww_LargeCap,0,0.22954942,2
2020-02-25,Groww_LargeCap,0,0.19401051,2
2020-02-26,Groww_LargeCap,0,0.20903681,2
2020-02-27,Groww_LargeCap,0,0.24319038,2
2020-02-28,Groww_LargeCap,0,0.22192855,2
2020-03-02,Groww_LargeCap,0,0.14027984,2
2020-03-03,Groww_LargeCap,0,0.18879414,2
2020-03-04,Groww_LargeCap,0,0.23281181,2
2020-03-05,Groww_LargeCap,0,0.19650798,2
2020-03-06,Groww_LargeCap,0,0.13221723,2
2020-03-09,Groww_LargeCap,0,0.14842215,2
2020-03-11,Groww_LargeCap,0,0.105331644,2
2020-03-12,Groww_LargeCap,0,0.025406927,2
2020-03-13,Groww_LargeCap,0,0.020622514,2
2020-03-16,Groww_LargeCap,0,0.0065227896,2
2020-03-17,Groww_LargeCap,0,0.009299951,2
2020-03-18,Groww_LargeCap,0,0.00545186,2
2020-03-19,Groww_LargeCap,0,0.004845389,2
2020-03-20,Groww_LargeCap,0,0.016818684,2
2020-03-23,Groww_LargeCap,0,0.008438323,2
2020-03-24,Groww_LargeCap,0,0.0057501644,2
2020-03-25,Groww_LargeCap,0,0.0060919616,2
2020-03-26,Groww_LargeCap,0,0.0136528155,2
2020-03-27,Groww_LargeCap,0,0.034992002,2
2020-03-30,Groww_LargeCap,0,0.01817118,2
2020-03-31,Groww_LargeCap,0,0.042530067,2
2020-04-01,Groww_LargeCap,0,0.016723959,2
2020-04-03,Groww_LargeCap,0,0.06145339,2
2020-04-07,Groww_LargeCap,0,0.1769461,2
2020-04-08,Groww_LargeCap,0,0.16323635,2
2020-04-09,Groww_LargeCap,0,0.20314732,2
2020-04-13,Groww_LargeCap,0,0.15012524,2
2020-04-15,Groww_LargeCap,0,0.21804659,2
2020-04-16,Groww_LargeCap,0,0.18812662,2
2020-04-17,Groww_LargeCap,0,0.20053636,2
2020-04-20,Groww_LargeCap,0,0.19121167,2
2020-04-21,Groww_LargeCap,0,0.20472027,2
2020-04-22,Groww_LargeCap,0,0.16237132,2
2020-04-23,Groww_LargeCap,0,0.117188975,2
2020-04-24,Groww_LargeCap,0,0.08732264,2
2020-04-27,Groww_LargeCap,0,0.10974886,2
2020-04-28,Groww_LargeCap,0,0.12849511,2
2020-04-29,Groww_LargeCap,0,0.1558049,2
2020-04-30,Groww_LargeCap,0,0.39029923,2
2020-05-04,Groww_LargeCap,0,0.49338153,2
2020-05-05,Groww_LargeCap,0,0.53494126,2
2020-05-06,Groww_LargeCap,0,0.52281886,2
2020-05-07,Groww_LargeCap,0,0.30728987,2
2020-05-08,Groww_LargeCap,0,0.24734521,2
2020-05-11,Groww_LargeCap,0,0.20899628,2
2020-05-12,Groww_LargeCap,0,0.31072778,2
2020-05-13,Groww_LargeCap,0,0.31886107,2
2020-05-14,Groww_LargeCap,0,0.12418916,2
2020-05-15,Groww_LargeCap,0,0.18918382,2
2020-05-18,Groww_LargeCap,0,0.32889554,2
2020-05-19,Groww_LargeCap,0,0.72384554,2
2020-05-20,Groww_LargeCap,0,0.6995616,2
2020-05-21,Groww_LargeCap,0,0.76523745,2
2020-05-22,Groww_LargeCap,0,0.8295849,2
2020-05-26,Groww_LargeCap,0,0.8402438,2
2020-05-27,Groww_LargeCap,0,0.906027,2
2020-05-28,Groww_LargeCap,0,0.9154798,2
2020-05-29,Groww_LargeCap,1,0.8984985,2
2020-06-01,Groww_LargeCap,1,0.7100624,2
2020-06-02,Groww_LargeCap,1,0.7435727,2
2020-06-03,Groww_LargeCap,1,0.752076,2
2020-06-04,Groww_LargeCap,1,0.78043437,2
2020-06-05,Groww_LargeCap,1,0.8417257,2
2020-06-08,Groww_LargeCap,1,0.8099538,2
2020-06-09,Groww_LargeCap,1,0.82665753,2
2020-06-10,Groww_LargeCap,1,0.81057256,2
2020-06-11,Groww_LargeCap,0,0.7482098,2
2020-06-12,Groww_LargeCap,0,0.7736557,2
2020-06-15,Groww_LargeCap,0,0.70200014,2
2020-06-16,Groww_LargeCap,0,0.6474668,2
2020-06-17,Groww_LargeCap,0,0.6471576,2
2020-06-18,Groww_LargeCap,1,0.7598834,2
2020-06-19,Groww_LargeCap,1,0.84065694,2
2020-06-22,Groww_LargeCap,1,0.8453444,2
2020-06-23,Groww_LargeCap,0,0.858279,2
2020-06-24,Groww_LargeCap,0,0.8850651,2
2020-06-25,Groww_LargeCap,0,0.9236602,2
2020-06-26,Groww_LargeCap,0,0.86125845,2
2020-06-29,Groww_LargeCap,0,0.8519679,2
2020-06-30,Groww_LargeCap,0,0.7685581,2
2020-07-01,Groww_LargeCap,0,0.789224,2
2020-07-02,Groww_LargeCap,0,0.75776196,2
2020-07-03,Groww_LargeCap,1,0.75263894,2
2020-07-06,Groww_LargeCap,1,0.7294622,2
2020-07-07,Groww_LargeCap,0,0.68836725,2
2020-07-08,Groww_LargeCap,0,0.5966731,2
2020-07-09,Groww_LargeCap,0,0.58513665,2
2020-07-10,Groww_LargeCap,0,0.60518354,2
2020-07-13,Groww_LargeCap,0,0.7516593,2
2020-07-14,Groww_LargeCap,0,0.6854464,2
2020-07-15,Groww_LargeCap,0,0.6627669,2
2020-07-16,Groww_LargeCap,1,0.7293115,2
2020-07-17,Groww_LargeCap,1,0.7628313,2
2020-07-20,Groww_LargeCap,1,0.7468727,2
2020-07-21,Groww_LargeCap,1,0.6168161,2
2020-07-22,Groww_LargeCap,1,0.7972126,2
2020-07-23,Groww_LargeCap,1,0.883897,2
2020-07-24,Groww_LargeCap,0,0.8745893,2
2020-07-27,Groww_LargeCap,1,0.92259395,2
2020-07-28,Groww_LargeCap,1,0.9303328,2
2020-07-29,Groww_LargeCap,1,0.94293064,2
2020-07-30,Groww_LargeCap,1,0.9321521,2
2020-07-31,Groww_LargeCap,1,0.9240056,2
2020-08-03,Groww_LargeCap,1,0.8462498,2
2020-08-04,Groww_LargeCap,1,0.9115899,2
2020-08-05,Groww_LargeCap,1,0.883134,2
2020-08-06,Groww_LargeCap,1,0.9218184,2
2020-08-07,Groww_LargeCap,1,0.91016155,2
2020-08-10,Groww_LargeCap,1,0.8611041,2
2020-08-11,Groww_LargeCap,1,0.6873798,2
2020-08-12,Groww_LargeCap,1,0.52551234,2
2020-08-13,Groww_LargeCap,1,0.4854726,2
2020-08-14,Groww_LargeCap,1,0.42449057,2
