date,fund_id,y_true,lgb,fold
2019-07-30,SBI_LargeCap,1,0.6086272381626004,5
2019-07-31,SBI_LargeCap,0,0.5736013382372611,5
2019-08-01,SBI_LargeCap,1,0.6965842814389638,5
2019-08-02,SBI_LargeCap,1,0.6726534831133456,5
2019-08-05,SBI_LargeCap,1,0.7570113526135868,5
2019-08-06,SBI_LargeCap,1,0.8064183184624351,5
2019-08-07,SBI_LargeCap,1,0.6771839736863028,5
2019-08-08,SBI_LargeCap,1,0.7960415966173616,5
2019-08-09,SBI_LargeCap,1,0.8617649907558966,5
2019-08-13,SBI_LargeCap,1,0.7868778389549419,5
2019-08-14,SBI_LargeCap,1,0.799954984476417,5
2019-08-16,SBI_LargeCap,1,0.7808871220618135,5
2019-08-19,SBI_LargeCap,1,0.7809372369701302,5
2019-08-20,SBI_LargeCap,1,0.7628908153139584,5
2019-08-21,SBI_LargeCap,1,0.6395336152104286,5
2019-08-22,SBI_LargeCap,1,0.5275064683330145,5
2019-08-23,SBI_LargeCap,1,0.5449477677448541,5
2019-08-26,SBI_LargeCap,1,0.6027784632612055,5
2019-08-27,SBI_LargeCap,1,0.6663350303235975,5
2019-08-28,SBI_LargeCap,0,0.6491758550528818,5
2019-08-29,SBI_LargeCap,0,0.6617687633643787,5
2019-08-30,SBI_LargeCap,0,0.6476408237283608,5
2019-09-03,SBI_LargeCap,0,0.6460313810778059,5
2019-09-04,SBI_LargeCap,0,0.4549816139310007,5
2019-09-05,SBI_LargeCap,0,0.5089388451799177,5
2019-09-06,SBI_LargeCap,0,0.47645216059613993,5
2019-09-09,SBI_LargeCap,0,0.5235065756260762,5
2019-09-11,SBI_LargeCap,0,0.4191184248046644,5
2019-09-12,SBI_LargeCap,0,0.2964656982673642,5
2019-09-13,SBI_LargeCap,0,0.3495400474352506,5
2019-09-16,SBI_LargeCap,0,0.21603046796505856,5
2019-09-17,SBI_LargeCap,0,0.30465237699424147,5
2019-09-18,SBI_LargeCap,0,0.2576804051090402,5
2019-09-19,SBI_LargeCap,0,0.2111722216441925,5
2019-09-20,SBI_LargeCap,0,0.36125278283782714,5
2019-09-23,SBI_LargeCap,0,0.48407807145702714,5
2019-09-24,SBI_LargeCap,0,0.6988191462054659,5
2019-09-25,SBI_LargeCap,0,0.7330679529401292,5
2019-09-26,SBI_LargeCap,0,0.4990349466105457,5
2019-09-27,SBI_LargeCap,0,0.48012699802966957,5
2019-09-30,SBI_LargeCap,0,0.5530399782104682,5
2019-10-01,SBI_LargeCap,0,0.4595939294871702,5
2019-10-03,SBI_LargeCap,0,0.3797736831468239,5
2019-10-04,SBI_LargeCap,0,0.4050769138361393,5
2019-10-07,SBI_LargeCap,0,0.42501751776343444,5
2019-10-09,SBI_LargeCap,0,0.45871677359873825,5
2019-10-10,SBI_LargeCap,0,0.6330613786958846,5
2019-10-11,SBI_LargeCap,0,0.6954531166972684,5
2019-10-14,SBI_LargeCap,0,0.6122729751544478,5
2019-10-15,SBI_LargeCap,0,0.7651479677266096,5
2019-10-16,SBI_LargeCap,0,0.787963794975134,5
2019-10-17,SBI_LargeCap,0,0.8533678164006717,5
2019-10-18,SBI_LargeCap,0,0.8881108050729324,5
2019-10-22,SBI_LargeCap,0,0.7299920652961079,5
2019-10-23,SBI_LargeCap,0,0.8021617922065343,5
2019-10-24,SBI_LargeCap,0,0.692897305721006,5
2019-10-25,SBI_LargeCap,0,0.5973055004995355,5
2019-10-29,SBI_LargeCap,1,0.7003831692464143,5
2019-10-30,SBI_LargeCap,0,0.6751490866088834,5
2019-10-31,SBI_LargeCap,1,0.7180184332519031,5
2019-11-01,SBI_LargeCap,1,0.7925881960053401,5
2019-11-04,SBI_LargeCap,0,0.6482521585614925,5
2019-11-05,SBI_LargeCap,1,0.8183134872828794,5
2019-11-06,SBI_LargeCap,1,0.8662704197256774,5
2019-11-07,SBI_LargeCap,1,0.8888837875967918,5
2019-11-08,SBI_LargeCap,1,0.8816553901382927,5
2019-11-11,SBI_LargeCap,0,0.8398839722331828,5
2019-11-13,SBI_LargeCap,1,0.8472654565373059,5
2019-11-14,SBI_LargeCap,1,0.8026407889604588,5
2019-11-15,SBI_LargeCap,0,0.794398596252813,5
2019-11-18,SBI_LargeCap,0,0.7442766792361587,5
2019-11-19,SBI_LargeCap,0,0.6590193275519202,5
2019-11-20,SBI_LargeCap,0,0.5801379587327563,5
2019-11-21,SBI_LargeCap,1,0.7905884503895199,5
2019-11-22,SBI_LargeCap,1,0.8290258591620704,5
2019-11-25,SBI_LargeCap,0,0.7247318383732725,5
2019-11-26,SBI_LargeCap,0,0.7844066963108004,5
2019-11-27,SBI_LargeCap,0,0.7312535030351461,5
2019-11-28,SBI_LargeCap,0,0.6977663073560783,5
2019-11-29,SBI_LargeCap,0,0.6185292439184159,5
2019-12-02,SBI_LargeCap,0,0.6690360219762943,5
2019-12-03,SBI_LargeCap,1,0.7300001593176472,5
2019-12-04,SBI_LargeCap,1,0.68434304348197,5
2019-12-05,SBI_LargeCap,1,0.7259701669589897,5
2019-12-06,SBI_LargeCap,0,0.6755644176341158,5
2019-12-09,SBI_LargeCap,0,0.4510153436584856,5
2019-12-10,SBI_LargeCap,0,0.5462490347551453,5
2019-12-11,SBI_LargeCap,0,0.5264765465060273,5
2019-12-12,SBI_LargeCap,0,0.47796185062315727,5
2019-12-13,SBI_LargeCap,0,0.519601236307144,5
2019-12-16,SBI_LargeCap,0,0.4728871147014034,5
2019-12-17,SBI_LargeCap,0,0.5625653135493435,5
2019-12-18,SBI_LargeCap,0,0.48497525667821884,5
2019-12-19,SBI_LargeCap,1,0.8064065067668894,5
2019-12-20,SBI_LargeCap,0,0.5497642854544822,5
2019-12-23,SBI_LargeCap,0,0.5791732865573094,5
2019-12-24,SBI_LargeCap,1,0.8322159883555744,5
2019-12-26,SBI_LargeCap,1,0.824439092559206,5
2019-12-27,SBI_LargeCap,1,0.7817201876975512,5
2019-12-30,SBI_LargeCap,0,0.7455818282961263,5
2019-12-31,SBI_LargeCap,1,0.8366587833032557,5
2020-01-01,SBI_LargeCap,1,0.7838620067909102,5
2020-01-02,SBI_LargeCap,0,0.6369559268402838,5
2020-01-03,SBI_LargeCap,1,0.8262031482524668,5
2020-01-06,SBI_LargeCap,1,0.8697227337477413,5
2020-01-07,SBI_LargeCap,1,0.8597805893477762,5
2020-01-08,SBI_LargeCap,1,0.8292497933625788,5
2020-01-09,SBI_LargeCap,0,0.5405696550138898,5
2020-01-10,SBI_LargeCap,1,0.6676274730240748,5
2020-01-13,SBI_LargeCap,1,0.8572410446476451,5
2020-01-14,SBI_LargeCap,1,0.7797961293642472,5
2020-01-15,SBI_LargeCap,0,0.5752698791328688,5
2020-01-16,SBI_LargeCap,1,0.6965871086592204,5
2020-01-17,SBI_LargeCap,1,0.7060430774152469,5
2020-01-20,SBI_LargeCap,0,0.6647840969326939,5
2020-01-21,SBI_LargeCap,1,0.7150901734399097,5
2020-01-22,SBI_LargeCap,1,0.7351606994139942,5
2020-01-23,SBI_LargeCap,1,0.7113618947027086,5
2020-01-24,SBI_LargeCap,1,0.670472944431108,5
2020-01-27,SBI_LargeCap,0,0.40389281753746625,5
2020-01-28,SBI_LargeCap,0,0.3595169144022141,5
2020-01-29,SBI_LargeCap,0,0.5829212836541124,5
2020-01-30,SBI_LargeCap,0,0.6800556370400296,5
2020-01-31,SBI_LargeCap,0,0.594649026196675,5
2020-02-03,SBI_LargeCap,0,0.5031194167830702,5
2020-02-04,SBI_LargeCap,0,0.566826087322214,5
2020-02-05,SBI_LargeCap,0,0.5275595056408576,5
2020-02-06,SBI_LargeCap,0,0.6033581660725913,5
2020-02-07,SBI_LargeCap,0,0.5628893756623461,5
2020-02-10,SBI_LargeCap,0,0.586362484324495,5
2020-02-11,SBI_LargeCap,0,0.6055762620270707,5
2020-02-12,SBI_LargeCap,0,0.6548111353096846,5
2020-02-13,SBI_LargeCap,0,0.6733038646036474,5
2020-02-14,SBI_LargeCap,0,0.654975933392343,5
2020-02-17,SBI_LargeCap,1,0.5704287889657585,5
2020-02-18,SBI_LargeCap,0,0.6197605492995708,5
2020-02-19,SBI_LargeCap,1,0.6235538712195824,5
2020-02-20,SBI_LargeCap,1,0.5837300979216715,5
2020-02-24,SBI_LargeCap,0,0.562943222299885,5
2020-02-25,SBI_LargeCap,0,0.5098134689279052,5
2020-02-26,SBI_LargeCap,0,0.4070824700259145,5
2020-02-27,SBI_LargeCap,0,0.4175228078942131,5
2020-02-28,SBI_LargeCap,0,0.3670567406779599,5
2020-03-02,SBI_LargeCap,0,0.2443120402789507,5
2020-03-03,SBI_LargeCap,0,0.1433788692394228,5
2020-03-04,SBI_LargeCap,0,0.29087735829903477,5
2020-03-05,SBI_LargeCap,0,0.271588843180938,5
2020-03-06,SBI_LargeCap,0,0.176698903334914,5
2020-03-09,SBI_LargeCap,0,0.06780736750951669,5
2020-03-11,SBI_LargeCap,0,0.07510527723009715,5
2020-03-12,SBI_LargeCap,0,0.013908510342593102,5
2020-03-13,SBI_LargeCap,0,0.06599395586758039,5
2020-03-16,SBI_LargeCap,0,0.005960517988194068,5
2020-03-17,SBI_LargeCap,0,0.005308332782554903,5
2020-03-18,SBI_LargeCap,0,0.0025453255772315657,5
2020-03-19,SBI_LargeCap,0,0.0023126700043568224,5
2020-03-20,SBI_LargeCap,0,0.018765883920823467,5
2020-03-23,SBI_LargeCap,0,0.02316926328825259,5
2020-03-24,SBI_LargeCap,0,0.049723198538039824,5
2020-03-25,SBI_LargeCap,0,0.04501812058616902,5
2020-03-26,SBI_LargeCap,0,0.12000258884174679,5
2020-03-27,SBI_LargeCap,0,0.14146118486221082,5
2020-03-30,SBI_LargeCap,0,0.09251757064100541,5
2020-03-31,SBI_LargeCap,0,0.14190803979185856,5
2020-04-01,SBI_LargeCap,0,0.13072180422326812,5
2020-04-03,SBI_LargeCap,0,0.16335430979602567,5
2020-04-07,SBI_LargeCap,0,0.13168344055500664,5
2020-04-08,SBI_LargeCap,0,0.1139643321870762,5
2020-04-09,SBI_LargeCap,0,0.09064904076248656,5
2020-04-13,SBI_LargeCap,0,0.1924873802635181,5
2020-04-15,SBI_LargeCap,0,0.1435548874155561,5
2020-04-16,SBI_LargeCap,0,0.043981790875226474,5
2020-04-17,SBI_LargeCap,0,0.04325524293249197,5
2020-04-20,SBI_LargeCap,0,0.05689365717976248,5
2020-04-21,SBI_LargeCap,0,0.06346870486442066,5
2020-04-22,SBI_LargeCap,0,0.17401326586658575,5
2020-04-23,SBI_LargeCap,0,0.11356423591656586,5
2020-04-24,SBI_LargeCap,0,0.10568513152926795,5
2020-04-27,SBI_LargeCap,0,0.13387613757473613,5
2020-04-28,SBI_LargeCap,0,0.1374357655187644,5
2020-04-29,SBI_LargeCap,0,0.1622016990682746,5
2020-04-30,SBI_LargeCap,0,0.35001880475733177,5
2020-05-04,SBI_LargeCap,0,0.24749899777437684,5
2020-05-05,SBI_LargeCap,0,0.27158326780590175,5
2020-05-06,SBI_LargeCap,0,0.30619994676721235,5
2020-05-07,SBI_LargeCap,0,0.22871025438708234,5
2020-05-08,SBI_LargeCap,0,0.23727399533360502,5
2020-05-11,SBI_LargeCap,0,0.20908408766126993,5
2020-05-12,SBI_LargeCap,0,0.22623404406759903,5
2020-05-13,SBI_LargeCap,0,0.29364843132440654,5
2020-05-14,SBI_LargeCap,1,0.21400526126122854,5
2020-05-15,SBI_LargeCap,1,0.2809672476929585,5
2020-05-18,SBI_LargeCap,1,0.39497355604783924,5
2020-05-19,SBI_LargeCap,1,0.5297883175301641,5
2020-05-20,SBI_LargeCap,1,0.4506111707325753,5
2020-05-21,SBI_LargeCap,1,0.4983113600927929,5
2020-05-22,SBI_LargeCap,1,0.5719124572628732,5
2020-05-26,SBI_LargeCap,1,0.4619988300603729,5
2020-05-27,SBI_LargeCap,1,0.5610843394722053,5
2020-05-28,SBI_LargeCap,1,0.4156984273308378,5
2020-05-29,SBI_LargeCap,0,0.28786012101591363,5
2020-06-01,SBI_LargeCap,1,0.5721409367967044,5
2020-06-02,SBI_LargeCap,1,0.541663402176647,5
2020-06-03,SBI_LargeCap,1,0.4139827747836979,5
2020-06-04,SBI_LargeCap,1,0.4159733316552149,5
2020-06-05,SBI_LargeCap,1,0.3830033751392612,5
2020-06-08,SBI_LargeCap,1,0.532609862321144,5
2020-06-09,SBI_LargeCap,1,0.49364151784729376,5
2020-06-10,SBI_LargeCap,1,0.49919550126553996,5
2020-06-11,SBI_LargeCap,0,0.4493624437524929,5
2020-06-12,SBI_LargeCap,0,0.5284971613336207,5
2020-06-15,SBI_LargeCap,0,0.43942488263818436,5
2020-06-16,SBI_LargeCap,0,0.4824543663350893,5
2020-06-17,SBI_LargeCap,0,0.5114636634802684,5
