date,fund_id,y_true,logit,fold
2019-01-10,Groww_LargeCap,0,0.498935052983214,2
2019-01-11,Groww_LargeCap,1,0.5125934055008796,2
2019-01-14,Groww_LargeCap,1,0.5036283458196269,2
2019-01-15,Groww_LargeCap,1,0.5465133992576928,2
2019-01-16,Groww_LargeCap,1,0.5038053377498919,2
2019-01-17,Groww_LargeCap,0,0.4863866643037158,2
2019-01-18,Groww_LargeCap,1,0.45367007670916476,2
2019-01-21,Groww_LargeCap,1,0.4811078689530946,2
2019-01-22,Groww_LargeCap,0,0.48654863842767987,2
2019-01-23,Groww_LargeCap,1,0.48199865970303046,2
2019-01-24,Groww_LargeCap,1,0.4549723494049443,2
2019-01-25,Groww_LargeCap,1,0.49725366955613004,2
2019-01-28,Groww_LargeCap,1,0.4773234480934854,2
2019-01-29,Groww_LargeCap,0,0.5210084150617473,2
2019-01-30,Groww_LargeCap,0,0.5317184376607508,2
2019-01-31,Groww_LargeCap,0,0.5431603834934275,2
2019-02-01,Groww_LargeCap,0,0.5251280527463561,2
2019-02-04,Groww_LargeCap,0,0.5419385634347779,2
2019-02-05,Groww_LargeCap,0,0.5060310154915557,2
2019-02-06,Groww_LargeCap,1,0.4796006866783223,2
2019-02-07,Groww_LargeCap,1,0.5056839231902792,2
2019-02-08,Groww_LargeCap,1,0.4950048612101318,2
2019-02-11,Groww_LargeCap,1,0.484750229614045,2
2019-02-12,Groww_LargeCap,1,0.4628802577426676,2
2019-02-13,Groww_LargeCap,1,0.4347491964559455,2
2019-02-14,Groww_LargeCap,1,0.4603562878730616,2
2019-02-15,Groww_LargeCap,1,0.45049885597121336,2
2019-02-18,Groww_LargeCap,1,0.4647091569533596,2
2019-02-19,Groww_LargeCap,1,0.46619314697326575,2
2019-02-20,Groww_LargeCap,1,0.5431952073590596,2
2019-02-21,Groww_LargeCap,1,0.5721058679220565,2
2019-02-22,Groww_LargeCap,1,0.5674181907998262,2
2019-02-25,Groww_LargeCap,1,0.556247303710976,2
2019-02-26,Groww_LargeCap,1,0.5771387092904928,2
2019-02-27,Groww_LargeCap,1,0.4936689422775201,2
2019-02-28,Groww_LargeCap,0,0.5277789375610511,2
2019-03-01,Groww_LargeCap,1,0.5197165349614432,2
2019-03-05,Groww_LargeCap,1,0.5092578317181404,2
2019-03-06,Groww_LargeCap,1,0.559534301998122,2
2019-03-07,Groww_LargeCap,1,0.5598150298472523,2
2019-03-08,Groww_LargeCap,1,0.5732212257414141,2
2019-03-11,Groww_LargeCap,1,0.5792248748116714,2
2019-03-12,Groww_LargeCap,0,0.5794819201573699,2
2019-03-13,Groww_LargeCap,1,0.6082432569778389,2
2019-03-14,Groww_LargeCap,1,0.6320736551002558,2
2019-03-15,Groww_LargeCap,1,0.5936472590521499,2
2019-03-18,Groww_LargeCap,1,0.572931774765626,2
2019-03-19,Groww_LargeCap,1,0.5275787551158589,2
2019-03-20,Groww_LargeCap,1,0.6118364184299725,2
2019-03-22,Groww_LargeCap,1,0.6330026537797557,2
2019-03-25,Groww_LargeCap,1,0.6211664036671862,2
2019-03-26,Groww_LargeCap,1,0.6168306607698558,2
2019-03-27,Groww_LargeCap,1,0.6045720163381901,2
2019-03-28,Groww_LargeCap,1,0.5848354225435287,2
2019-03-29,Groww_LargeCap,1,0.552655610730199,2
2019-04-01,Groww_LargeCap,1,0.5318818569627926,2
2019-04-02,Groww_LargeCap,1,0.5592690342479141,2
2019-04-03,Groww_LargeCap,1,0.5426054715557089,2
2019-04-04,Groww_LargeCap,1,0.48771678945643543,2
2019-04-05,Groww_LargeCap,1,0.4908315281484826,2
2019-04-08,Groww_LargeCap,1,0.49169942258795923,2
2019-04-09,Groww_LargeCap,1,0.5676126221364736,2
2019-04-10,Groww_LargeCap,1,0.5422622362883924,2
2019-04-11,Groww_LargeCap,1,0.485330989717889,2
2019-04-12,Groww_LargeCap,1,0.49834771286554586,2
2019-04-15,Groww_LargeCap,1,0.4658078867413087,2
2019-04-16,Groww_LargeCap,0,0.4479457142715434,2
2019-04-18,Groww_LargeCap,1,0.44183103790356426,2
2019-04-22,Groww_LargeCap,1,0.45211091546542054,2
2019-04-23,Groww_LargeCap,1,0.4838494941996307,2
2019-04-24,Groww_LargeCap,1,0.5125529220563797,2
2019-04-25,Groww_LargeCap,1,0.5369355922383429,2
2019-04-26,Groww_LargeCap,1,0.5580450556835818,2
2019-04-30,Groww_LargeCap,0,0.5615008334243627,2
2019-05-02,Groww_LargeCap,1,0.5519837747681474,2
2019-05-03,Groww_LargeCap,0,0.5710152068766775,2
2019-05-06,Groww_LargeCap,1,0.5393077594663589,2
2019-05-07,Groww_LargeCap,0,0.584351213882738,2
2019-05-08,Groww_LargeCap,1,0.5433308060171226,2
2019-05-09,Groww_LargeCap,1,0.5369180850748545,2
2019-05-10,Groww_LargeCap,1,0.5221208177297179,2
2019-05-13,Groww_LargeCap,1,0.5582860387224913,2
2019-05-14,Groww_LargeCap,1,0.5631134444699907,2
2019-05-15,Groww_LargeCap,1,0.5308984446572196,2
2019-05-16,Groww_LargeCap,1,0.4855582725007409,2
2019-05-17,Groww_LargeCap,1,0.4940778158831194,2
2019-05-20,Groww_LargeCap,1,0.5683001941783923,2
2019-05-21,Groww_LargeCap,0,0.5281389697469631,2
2019-05-22,Groww_LargeCap,0,0.5162058406929355,2
2019-05-23,Groww_LargeCap,0,0.5519814896064401,2
2019-05-24,Groww_LargeCap,1,0.5581252775180159,2
2019-05-27,Groww_LargeCap,1,0.5225010611228457,2
2019-05-28,Groww_LargeCap,1,0.5210698401153496,2
2019-05-29,Groww_LargeCap,0,0.5225826617477162,2
2019-05-30,Groww_LargeCap,0,0.5040057843886717,2
2019-05-31,Groww_LargeCap,0,0.5586602771620718,2
2019-06-03,Groww_LargeCap,0,0.5788291259920371,2
2019-06-04,Groww_LargeCap,0,0.5982912997633343,2
