date,fund_id,y_true,xgb,fold
2019-06-18,SBI_LargeCap,0,0.8095428,5
2019-06-19,SBI_LargeCap,1,0.7989112,5
2019-06-20,SBI_LargeCap,1,0.79747504,5
2019-06-21,SBI_LargeCap,1,0.8211602,5
2019-06-24,SBI_LargeCap,0,0.81894875,5
2019-06-25,SBI_LargeCap,1,0.7838711,5
2019-06-26,SBI_LargeCap,1,0.76028156,5
2019-06-27,SBI_LargeCap,1,0.7333033,5
2019-06-28,SBI_LargeCap,0,0.7352112,5
2019-07-01,SBI_LargeCap,0,0.70904046,5
2019-07-02,SBI_LargeCap,0,0.7817136,5
2019-07-03,SBI_LargeCap,0,0.76317775,5
2019-07-04,SBI_LargeCap,1,0.8119185,5
2019-07-05,SBI_LargeCap,1,0.89597845,5
2019-07-08,SBI_LargeCap,1,0.81192935,5
2019-07-09,SBI_LargeCap,1,0.77909917,5
2019-07-10,SBI_LargeCap,1,0.8371345,5
2019-07-11,SBI_LargeCap,1,0.82567453,5
2019-07-12,SBI_LargeCap,1,0.803262,5
2019-07-15,SBI_LargeCap,1,0.84639496,5
2019-07-16,SBI_LargeCap,1,0.866323,5
2019-07-17,SBI_LargeCap,1,0.86043066,5
2019-07-18,SBI_LargeCap,1,0.85803103,5
2019-07-19,SBI_LargeCap,1,0.7406662,5
2019-07-22,SBI_LargeCap,1,0.7793634,5
2019-07-23,SBI_LargeCap,1,0.8047406,5
2019-07-24,SBI_LargeCap,1,0.80741894,5
2019-07-25,SBI_LargeCap,1,0.7589636,5
2019-07-26,SBI_LargeCap,1,0.82321423,5
2019-07-29,SBI_LargeCap,1,0.76109624,5
2019-07-30,SBI_LargeCap,1,0.7265097,5
2019-07-31,SBI_LargeCap,0,0.7208198,5
2019-08-01,SBI_LargeCap,1,0.84572357,5
2019-08-02,SBI_LargeCap,1,0.840255,5
2019-08-05,SBI_LargeCap,1,0.87199324,5
2019-08-06,SBI_LargeCap,1,0.8457185,5
2019-08-07,SBI_LargeCap,1,0.7853978,5
2019-08-08,SBI_LargeCap,1,0.81997865,5
2019-08-09,SBI_LargeCap,1,0.8923679,5
2019-08-13,SBI_LargeCap,1,0.8096166,5
2019-08-14,SBI_LargeCap,1,0.8179083,5
2019-08-16,SBI_LargeCap,1,0.81805056,5
2019-08-19,SBI_LargeCap,1,0.7862264,5
2019-08-20,SBI_LargeCap,1,0.80230385,5
2019-08-21,SBI_LargeCap,1,0.59013927,5
2019-08-22,SBI_LargeCap,1,0.46944982,5
2019-08-23,SBI_LargeCap,1,0.63618374,5
2019-08-26,SBI_LargeCap,1,0.63535273,5
2019-08-27,SBI_LargeCap,1,0.74361783,5
2019-08-28,SBI_LargeCap,0,0.68406767,5
2019-08-29,SBI_LargeCap,0,0.7018208,5
2019-08-30,SBI_LargeCap,0,0.6811453,5
2019-09-03,SBI_LargeCap,0,0.6223518,5
2019-09-04,SBI_LargeCap,0,0.5282892,5
2019-09-05,SBI_LargeCap,0,0.63201207,5
2019-09-06,SBI_LargeCap,0,0.65953904,5
2019-09-09,SBI_LargeCap,0,0.6059579,5
2019-09-11,SBI_LargeCap,0,0.5475852,5
2019-09-12,SBI_LargeCap,0,0.4702298,5
2019-09-13,SBI_LargeCap,0,0.5140502,5
2019-09-16,SBI_LargeCap,0,0.44695815,5
2019-09-17,SBI_LargeCap,0,0.39754376,5
2019-09-18,SBI_LargeCap,0,0.40970156,5
2019-09-19,SBI_LargeCap,0,0.33289328,5
2019-09-20,SBI_LargeCap,0,0.5166182,5
2019-09-23,SBI_LargeCap,0,0.6769719,5
2019-09-24,SBI_LargeCap,0,0.7686758,5
2019-09-25,SBI_LargeCap,0,0.7400852,5
2019-09-26,SBI_LargeCap,0,0.68453133,5
2019-09-27,SBI_LargeCap,0,0.6523701,5
2019-09-30,SBI_LargeCap,0,0.7523399,5
2019-10-01,SBI_LargeCap,0,0.66703457,5
2019-10-03,SBI_LargeCap,0,0.48344332,5
2019-10-04,SBI_LargeCap,0,0.3941577,5
2019-10-07,SBI_LargeCap,0,0.47552994,5
2019-10-09,SBI_LargeCap,0,0.55440426,5
2019-10-10,SBI_LargeCap,0,0.64213693,5
2019-10-11,SBI_LargeCap,0,0.7046412,5
2019-10-14,SBI_LargeCap,0,0.6551535,5
2019-10-15,SBI_LargeCap,0,0.7542133,5
2019-10-16,SBI_LargeCap,0,0.7626895,5
2019-10-17,SBI_LargeCap,0,0.8670429,5
2019-10-18,SBI_LargeCap,0,0.8666629,5
2019-10-22,SBI_LargeCap,0,0.74771696,5
2019-10-23,SBI_LargeCap,0,0.8326105,5
2019-10-24,SBI_LargeCap,0,0.7821365,5
2019-10-25,SBI_LargeCap,0,0.74968314,5
2019-10-29,SBI_LargeCap,1,0.8117703,5
2019-10-30,SBI_LargeCap,0,0.81115013,5
2019-10-31,SBI_LargeCap,1,0.83328146,5
2019-11-01,SBI_LargeCap,1,0.8517023,5
2019-11-04,SBI_LargeCap,0,0.84492815,5
2019-11-05,SBI_LargeCap,1,0.8567573,5
2019-11-06,SBI_LargeCap,1,0.86659175,5
2019-11-07,SBI_LargeCap,1,0.90697163,5
2019-11-08,SBI_LargeCap,1,0.9043324,5
2019-11-11,SBI_LargeCap,0,0.7950865,5
2019-11-13,SBI_LargeCap,1,0.7815034,5
2019-11-14,SBI_LargeCap,1,0.7509469,5
2019-11-15,SBI_LargeCap,0,0.7427314,5
2019-11-18,SBI_LargeCap,0,0.76548547,5
2019-11-19,SBI_LargeCap,0,0.6962594,5
2019-11-20,SBI_LargeCap,0,0.627087,5
2019-11-21,SBI_LargeCap,1,0.73483044,5
2019-11-22,SBI_LargeCap,1,0.7614573,5
2019-11-25,SBI_LargeCap,0,0.74206865,5
2019-11-26,SBI_LargeCap,0,0.69287837,5
2019-11-27,SBI_LargeCap,0,0.71321344,5
2019-11-28,SBI_LargeCap,0,0.6881128,5
2019-11-29,SBI_LargeCap,0,0.6146682,5
2019-12-02,SBI_LargeCap,0,0.597539,5
2019-12-03,SBI_LargeCap,1,0.6776671,5
2019-12-04,SBI_LargeCap,1,0.64713174,5
2019-12-05,SBI_LargeCap,1,0.6579871,5
2019-12-06,SBI_LargeCap,0,0.6399127,5
2019-12-09,SBI_LargeCap,0,0.5228942,5
2019-12-10,SBI_LargeCap,0,0.5571028,5
2019-12-11,SBI_LargeCap,0,0.48755354,5
2019-12-12,SBI_LargeCap,0,0.5477646,5
2019-12-13,SBI_LargeCap,0,0.6097326,5
2019-12-16,SBI_LargeCap,0,0.5703667,5
2019-12-17,SBI_LargeCap,0,0.57369155,5
2019-12-18,SBI_LargeCap,0,0.5741381,5
2019-12-19,SBI_LargeCap,1,0.6568036,5
2019-12-20,SBI_LargeCap,0,0.71079016,5
2019-12-23,SBI_LargeCap,0,0.701416,5
2019-12-24,SBI_LargeCap,1,0.77658474,5
2019-12-26,SBI_LargeCap,1,0.76690054,5
2019-12-27,SBI_LargeCap,1,0.77777183,5
2019-12-30,SBI_LargeCap,0,0.7644511,5
2019-12-31,SBI_LargeCap,1,0.78339756,5
2020-01-01,SBI_LargeCap,1,0.7487514,5
2020-01-02,SBI_LargeCap,0,0.7206403,5
2020-01-03,SBI_LargeCap,1,0.7505935,5
2020-01-06,SBI_LargeCap,1,0.79563355,5
2020-01-07,SBI_LargeCap,1,0.7893547,5
2020-01-08,SBI_LargeCap,1,0.77179456,5
2020-01-09,SBI_LargeCap,0,0.65618163,5
2020-01-10,SBI_LargeCap,1,0.67230225,5
2020-01-13,SBI_LargeCap,1,0.77907664,5
2020-01-14,SBI_LargeCap,1,0.73688996,5
2020-01-15,SBI_LargeCap,0,0.67859906,5
2020-01-16,SBI_LargeCap,1,0.6905722,5
2020-01-17,SBI_LargeCap,1,0.69302464,5
2020-01-20,SBI_LargeCap,0,0.5952536,5
2020-01-21,SBI_LargeCap,1,0.61174345,5
2020-01-22,SBI_LargeCap,1,0.6152175,5
2020-01-23,SBI_LargeCap,1,0.5855701,5
2020-01-24,SBI_LargeCap,1,0.6059288,5
2020-01-27,SBI_LargeCap,0,0.4920373,5
2020-01-28,SBI_LargeCap,0,0.4771627,5
2020-01-29,SBI_LargeCap,0,0.54150933,5
2020-01-30,SBI_LargeCap,0,0.59905374,5
2020-01-31,SBI_LargeCap,0,0.59369606,5
2020-02-03,SBI_LargeCap,0,0.4472835,5
2020-02-04,SBI_LargeCap,0,0.5420099,5
2020-02-05,SBI_LargeCap,0,0.56114453,5
2020-02-06,SBI_LargeCap,0,0.5469637,5
2020-02-07,SBI_LargeCap,0,0.56792694,5
2020-02-10,SBI_LargeCap,0,0.6320518,5
2020-02-11,SBI_LargeCap,0,0.603806,5
2020-02-12,SBI_LargeCap,0,0.6445242,5
2020-02-13,SBI_LargeCap,0,0.7104846,5
2020-02-14,SBI_LargeCap,0,0.6891085,5
2020-02-17,SBI_LargeCap,1,0.6903159,5
2020-02-18,SBI_LargeCap,0,0.69224775,5
2020-02-19,SBI_LargeCap,1,0.6161628,5
2020-02-20,SBI_LargeCap,1,0.6426915,5
2020-02-24,SBI_LargeCap,0,0.57528293,5
2020-02-25,SBI_LargeCap,0,0.5524572,5
2020-02-26,SBI_LargeCap,0,0.52885944,5
2020-02-27,SBI_LargeCap,0,0.48212287,5
2020-02-28,SBI_LargeCap,0,0.40173578,5
2020-03-02,SBI_LargeCap,0,0.4046917,5
2020-03-03,SBI_LargeCap,0,0.25451612,5
2020-03-04,SBI_LargeCap,0,0.22855277,5
2020-03-05,SBI_LargeCap,0,0.22760576,5
2020-03-06,SBI_LargeCap,0,0.18736106,5
2020-03-09,SBI_LargeCap,0,0.15436421,5
2020-03-11,SBI_LargeCap,0,0.08906549,5
2020-03-12,SBI_LargeCap,0,0.0174111,5
2020-03-13,SBI_LargeCap,0,0.03408928,5
2020-03-16,SBI_LargeCap,0,0.010159636,5
2020-03-17,SBI_LargeCap,0,0.009754686,5
2020-03-18,SBI_LargeCap,0,0.00641344,5
2020-03-19,SBI_LargeCap,0,0.00667516,5
2020-03-20,SBI_LargeCap,0,0.013247763,5
2020-03-23,SBI_LargeCap,0,0.010994111,5
2020-03-24,SBI_LargeCap,0,0.0144252125,5
2020-03-25,SBI_LargeCap,0,0.020398965,5
2020-03-26,SBI_LargeCap,0,0.03126847,5
2020-03-27,SBI_LargeCap,0,0.04960661,5
2020-03-30,SBI_LargeCap,0,0.041759767,5
2020-03-31,SBI_LargeCap,0,0.059933573,5
2020-04-01,SBI_LargeCap,0,0.05771675,5
2020-04-03,SBI_LargeCap,0,0.088926576,5
2020-04-07,SBI_LargeCap,0,0.07240402,5
2020-04-08,SBI_LargeCap,0,0.08015318,5
2020-04-09,SBI_LargeCap,0,0.029107502,5
2020-04-13,SBI_LargeCap,0,0.060251243,5
2020-04-15,SBI_LargeCap,0,0.033939704,5
2020-04-16,SBI_LargeCap,0,0.019561216,5
2020-04-17,SBI_LargeCap,0,0.029204873,5
2020-04-20,SBI_LargeCap,0,0.028006066,5
2020-04-21,SBI_LargeCap,0,0.02974885,5
2020-04-22,SBI_LargeCap,0,0.052486595,5
2020-04-23,SBI_LargeCap,0,0.044537656,5
2020-04-24,SBI_LargeCap,0,0.06737953,5
2020-04-27,SBI_LargeCap,0,0.0593782,5
2020-04-28,SBI_LargeCap,0,0.07676211,5
2020-04-29,SBI_LargeCap,0,0.08867898,5
2020-04-30,SBI_LargeCap,0,0.15530455,5
2020-05-04,SBI_LargeCap,0,0.13464153,5
2020-05-05,SBI_LargeCap,0,0.18272315,5
2020-05-06,SBI_LargeCap,0,0.17393413,5
2020-05-07,SBI_LargeCap,0,0.1424951,5
2020-05-08,SBI_LargeCap,0,0.14586084,5
2020-05-11,SBI_LargeCap,0,0.1771258,5
2020-05-12,SBI_LargeCap,0,0.2072806,5
2020-05-13,SBI_LargeCap,0,0.2225939,5
2020-05-14,SBI_LargeCap,1,0.15992309,5
2020-05-15,SBI_LargeCap,1,0.19410329,5
2020-05-18,SBI_LargeCap,1,0.27185854,5
2020-05-19,SBI_LargeCap,1,0.28472188,5
2020-05-20,SBI_LargeCap,1,0.23726864,5
2020-05-21,SBI_LargeCap,1,0.28253433,5
2020-05-22,SBI_LargeCap,1,0.4795762,5
2020-05-26,SBI_LargeCap,1,0.4095759,5
2020-05-27,SBI_LargeCap,1,0.3963614,5
2020-05-28,SBI_LargeCap,1,0.38210905,5
2020-05-29,SBI_LargeCap,0,0.27334583,5
2020-06-01,SBI_LargeCap,1,0.4001873,5
2020-06-02,SBI_LargeCap,1,0.41692907,5
2020-06-03,SBI_LargeCap,1,0.40287626,5
2020-06-04,SBI_LargeCap,1,0.43040645,5
2020-06-05,SBI_LargeCap,1,0.42615107,5
2020-06-08,SBI_LargeCap,1,0.5569119,5
2020-06-09,SBI_LargeCap,1,0.569094,5
2020-06-10,SBI_LargeCap,1,0.53610814,5
2020-06-11,SBI_LargeCap,0,0.41357738,5
2020-06-12,SBI_LargeCap,0,0.51769143,5
2020-06-15,SBI_LargeCap,0,0.44981408,5
2020-06-16,SBI_LargeCap,0,0.43175533,5
2020-06-17,SBI_LargeCap,0,0.4568868,5
2020-06-18,SBI_LargeCap,0,0.5185429,5
2020-06-19,SBI_LargeCap,1,0.4971132,5
2020-06-22,SBI_LargeCap,1,0.41925952,5
2020-06-23,SBI_LargeCap,1,0.34214917,5
2020-06-24,SBI_LargeCap,0,0.41570204,5
2020-06-25,SBI_LargeCap,0,0.4489184,5
2020-06-26,SBI_LargeCap,0,0.37055942,5
2020-06-29,SBI_LargeCap,1,0.46326488,5
2020-06-30,SBI_LargeCap,0,0.388108,5
2020-07-01,SBI_LargeCap,1,0.38654128,5
2020-07-02,SBI_LargeCap,1,0.33030498,5
2020-07-03,SBI_LargeCap,1,0.361947,5
2020-07-06,SBI_LargeCap,0,0.36780912,5
2020-07-07,SBI_LargeCap,0,0.40080246,5
2020-07-08,SBI_LargeCap,0,0.3811346,5
2020-07-09,SBI_LargeCap,0,0.42746085,5
2020-07-10,SBI_LargeCap,0,0.48025355,5
2020-07-13,SBI_LargeCap,0,0.48901436,5
2020-07-14,SBI_LargeCap,0,0.3060096,5
2020-07-15,SBI_LargeCap,0,0.36568496,5
2020-07-16,SBI_LargeCap,0,0.36139205,5
2020-07-17,SBI_LargeCap,0,0.41618812,5
2020-07-20,SBI_LargeCap,0,0.38098383,5
2020-07-21,SBI_LargeCap,0,0.39397794,5
2020-07-22,SBI_LargeCap,0,0.39446384,5
2020-07-23,SBI_LargeCap,0,0.43121436,5
2020-07-24,SBI_LargeCap,0,0.44458643,5
2020-07-27,SBI_LargeCap,1,0.5250468,5
2020-07-28,SBI_LargeCap,1,0.48951036,5
2020-07-29,SBI_LargeCap,1,0.54258555,5
2020-07-30,SBI_LargeCap,1,0.4770917,5
2020-07-31,SBI_LargeCap,1,0.4425672,5
2020-08-03,SBI_LargeCap,0,0.32108834,5
2020-08-04,SBI_LargeCap,1,0.43503574,5
2020-08-05,SBI_LargeCap,1,0.42979157,5
2020-08-06,SBI_LargeCap,1,0.4329768,5
2020-08-07,SBI_LargeCap,1,0.4098966,5
2020-08-10,SBI_LargeCap,0,0.38008904,5
2020-08-11,SBI_LargeCap,0,0.43298036,5
2020-08-12,SBI_LargeCap,0,0.28769913,5
2020-08-13,SBI_LargeCap,0,0.17362893,5
2020-08-14,SBI_LargeCap,0,0.0840292,5
2020-08-17,SBI_LargeCap,0,0.054549515,5
2020-08-18,SBI_LargeCap,1,0.0455311,5
2020-08-19,SBI_LargeCap,1,0.05246774,5
2020-08-20,SBI_LargeCap,1,0.05354911,5
2020-08-21,SBI_LargeCap,1,0.07672029,5
2020-08-24,SBI_LargeCap,1,0.090261236,5
2020-08-25,SBI_LargeCap,1,0.13058849,5
2020-08-26,SBI_LargeCap,1,0.15731235,5
2020-08-27,SBI_LargeCap,1,0.11024291,5
2020-08-28,SBI_LargeCap,1,0.09459171,5
2020-08-31,SBI_LargeCap,1,0.15586089,5
2020-09-01,SBI_LargeCap,1,0.18653814,5
2020-09-02,SBI_LargeCap,1,0.2480697,5
2020-09-03,SBI_LargeCap,1,0.19295539,5
2020-09-04,SBI_LargeCap,1,0.17535338,5
2020-09-07,SBI_LargeCap,1,0.23850733,5
2020-09-08,SBI_LargeCap,1,0.4048155,5
2020-09-09,SBI_LargeCap,1,0.47543594,5
2020-09-10,SBI_LargeCap,1,0.4362298,5
2020-09-11,SBI_LargeCap,1,0.38617218,5
2020-09-14,SBI_LargeCap,1,0.3376903,5
2020-09-15,SBI_LargeCap,1,0.332022,5
2020-09-16,SBI_LargeCap,1,0.34708956,5
2020-09-17,SBI_LargeCap,1,0.29727122,5
2020-09-18,SBI_LargeCap,1,0.35895085,5
2020-09-21,SBI_LargeCap,1,0.38312402,5
2020-09-22,SBI_LargeCap,1,0.3121303,5
2020-09-23,SBI_LargeCap,1,0.3753655,5
2020-09-24,SBI_LargeCap,1,0.36087745,5
2020-09-25,SBI_LargeCap,1,0.42695063,5
2020-09-28,SBI_LargeCap,1,0.30569485,5
2020-09-29,SBI_LargeCap,1,0.36149585,5
2020-09-30,SBI_LargeCap,1,0.36082432,5
2020-10-01,SBI_LargeCap,1,0.4455844,5
2020-10-05,SBI_LargeCap,1,0.56713945,5
2020-10-06,SBI_LargeCap,1,0.5299648,5
2020-10-07,SBI_LargeCap,1,0.5095537,5
2020-10-08,SBI_LargeCap,1,0.5038512,5
2020-10-09,SBI_LargeCap,1,0.5397493,5
2020-10-12,SBI_LargeCap,1,0.54745734,5
2020-10-13,SBI_LargeCap,1,0.5067176,5
2020-10-14,SBI_LargeCap,1,0.5759398,5
2020-10-15,SBI_LargeCap,1,0.61783564,5
2020-10-16,SBI_LargeCap,1,0.55620795,5
2020-10-19,SBI_LargeCap,1,0.5391886,5
2020-10-20,SBI_LargeCap,1,0.4786106,5
2020-10-21,SBI_LargeCap,1,0.47237578,5
2020-10-22,SBI_LargeCap,1,0.4967267,5
2020-10-23,SBI_LargeCap,1,0.51956195,5
2020-10-26,SBI_LargeCap,1,0.52956736,5
2020-10-27,SBI_LargeCap,1,0.5449553,5
2020-10-28,SBI_LargeCap,1,0.42125592,5
2020-10-29,SBI_LargeCap,1,0.38203213,5
2020-10-30,SBI_LargeCap,1,0.34143943,5
2020-11-02,SBI_LargeCap,1,0.34805447,5
2020-11-03,SBI_LargeCap,1,0.30514732,5
2020-11-04,SBI_LargeCap,1,0.467268,5
2020-11-05,SBI_LargeCap,1,0.413328,5
2020-11-06,SBI_LargeCap,1,0.5103877,5
2020-11-09,SBI_LargeCap,1,0.6204159,5
2020-11-10,SBI_LargeCap,1,0.5919496,5
2020-11-11,SBI_LargeCap,1,0.6105222,5
2020-11-12,SBI_LargeCap,1,0.629782,5
2020-11-13,SBI_LargeCap,1,0.6302821,5
2020-11-17,SBI_LargeCap,1,0.6279671,5
2020-11-18,SBI_LargeCap,1,0.3923484,5
2020-11-19,SBI_LargeCap,1,0.44951877,5
2020-11-20,SBI_LargeCap,1,0.38145635,5
2020-11-23,SBI_LargeCap,1,0.46680474,5
2020-11-24,SBI_LargeCap,1,0.5548516,5
2020-11-25,SBI_LargeCap,1,0.5955422,5
2020-11-26,SBI_LargeCap,1,0.60970145,5
2020-11-27,SBI_LargeCap,1,0.6563697,5
2020-12-01,SBI_LargeCap,1,0.5780714,5
2020-12-02,SBI_LargeCap,1,0.68237543,5
2020-12-03,SBI_LargeCap,1,0.73961693,5
2020-12-04,SBI_LargeCap,1,0.69991755,5
2020-12-07,SBI_LargeCap,1,0.68228304,5
2020-12-08,SBI_LargeCap,1,0.6908447,5
2020-12-09,SBI_LargeCap,1,0.76015484,5
2020-12-10,SBI_LargeCap,1,0.7522268,5
2020-12-11,SBI_LargeCap,1,0.75676286,5
2020-12-14,SBI_LargeCap,1,0.7689187,5
2020-12-15,SBI_LargeCap,1,0.77628744,5
2020-12-16,SBI_LargeCap,1,0.7819868,5
2020-12-17,SBI_LargeCap,1,0.6739929,5
2020-12-18,SBI_LargeCap,1,0.6626154,5
2020-12-21,SBI_LargeCap,1,0.61952335,5
2020-12-22,SBI_LargeCap,1,0.66350985,5
2020-12-23,SBI_LargeCap,1,0.6534808,5
2020-12-24,SBI_LargeCap,1,0.647624,5
2020-12-28,SBI_LargeCap,1,0.7000465,5
2020-12-29,SBI_LargeCap,1,0.631896,5
2020-12-30,SBI_LargeCap,1,0.6474144,5
2020-12-31,SBI_LargeCap,1,0.6261586,5
2021-01-01,SBI_LargeCap,1,0.52312917,5
2021-01-04,SBI_LargeCap,1,0.5350926,5
2021-01-05,SBI_LargeCap,1,0.631472,5
2021-01-06,SBI_LargeCap,1,0.5475693,5
2021-01-07,SBI_LargeCap,1,0.6507959,5
2021-01-08,SBI_LargeCap,1,0.6267739,5
2021-01-11,SBI_LargeCap,1,0.5722077,5
2021-01-12,SBI_LargeCap,1,0.5775264,5
2021-01-13,SBI_LargeCap,1,0.62023365,5
2021-01-14,SBI_LargeCap,1,0.69260705,5
2021-01-15,SBI_LargeCap,1,0.72415227,5
2021-01-18,SBI_LargeCap,1,0.71121746,5
2021-01-19,SBI_LargeCap,1,0.64565945,5
2021-01-20,SBI_LargeCap,1,0.6529466,5
2021-01-21,SBI_LargeCap,1,0.7642131,5
2021-01-22,SBI_LargeCap,1,0.77135265,5
2021-01-25,SBI_LargeCap,1,0.6686508,5
2021-01-27,SBI_LargeCap,1,0.512757,5
2021-01-28,SBI_LargeCap,1,0.4484841,5
2021-01-29,SBI_LargeCap,1,0.44119024,5
2021-02-01,SBI_LargeCap,0,0.25723815,5
2021-02-02,SBI_LargeCap,0,0.3413055,5
2021-02-03,SBI_LargeCap,0,0.28263894,5
2021-02-04,SBI_LargeCap,0,0.50191206,5
2021-02-05,SBI_LargeCap,0,0.48188353,5
2021-02-08,SBI_LargeCap,0,0.5295074,5
2021-02-09,SBI_LargeCap,0,0.4601708,5
