date,fund_id,y_true,y_hat_p50,y_hat_naive,fold
2018-12-11,UTI_LargeCap,-0.0020384479653736687,0.0008676712347720184,-0.002044753172620317,5
2018-12-12,UTI_LargeCap,-0.004639607934082912,-0.00025873921463215424,-0.0016033672827454604,5
2018-12-13,UTI_LargeCap,-0.003873869267686292,-0.0012120016285531408,0.0003340547280434869,5
2018-12-14,UTI_LargeCap,-0.005387429122815757,-0.002548158084232133,2.6418396146921097e-05,5
2018-12-17,UTI_LargeCap,-0.006040602161924813,0.000617312029341829,-0.004474681262273572,5
2018-12-18,UTI_LargeCap,-0.007977394977209062,0.0006382562631095138,-0.003847232745570972,5
2018-12-19,UTI_LargeCap,-0.004643589643043677,0.00043223437253024904,0.0015190966626811298,5
2018-12-20,UTI_LargeCap,-0.0029924544761832372,-0.0037422344117085658,0.0031676083135147026,5
2018-12-21,UTI_LargeCap,-0.003247817344119275,0.0010250967014723007,0.0005100573047829293,5
2018-12-24,UTI_LargeCap,-0.009903087334485416,-0.008578034222072907,0.006285513927460462,5
2018-12-26,UTI_LargeCap,-0.005656103415273783,-0.0006424211342996476,0.00290825306467013,5
2018-12-27,UTI_LargeCap,-0.0025637449508848498,-0.0011875098096397981,0.003355411954516052,5
2018-12-28,UTI_LargeCap,0.0017588683779854453,0.002270510184728437,0.0005355630493442121,5
2018-12-31,UTI_LargeCap,0.006820655435899159,0.0012430436975691041,0.0019260491651117428,5
2019-01-01,UTI_LargeCap,0.002297230037669351,0.00016468146593224623,0.0015006933683290313,5
2019-01-02,UTI_LargeCap,-0.010757222773780217,-0.007049537049353658,0.005385846764840774,5
2019-01-03,UTI_LargeCap,-0.010827243062852432,-0.010235943715449069,0.009011518939830876,5
2019-01-04,UTI_LargeCap,0.002424091986079402,-0.007302471095087613,0.005791799970485512,5
2019-01-07,UTI_LargeCap,-0.009635529398016818,-0.008814285792874367,0.009574942237001394,5
2019-01-08,UTI_LargeCap,-0.0027619278650563572,-0.010497014117934928,0.008017391383394745,5
2019-01-09,UTI_LargeCap,-0.015254638539978993,-0.007933540629831762,-0.0022762778965443875,5
2019-01-10,UTI_LargeCap,-0.01012653887481596,-0.006190754419424622,0.0024130596206117794,5
2019-01-11,UTI_LargeCap,-0.0037357281679788468,-0.005271253289753705,0.0021183734129384124,5
2019-01-14,UTI_LargeCap,-0.00472156071696439,-0.006179976597337982,0.004886965519216746,5
2019-01-15,UTI_LargeCap,0.0015412112420423174,-0.0014901017306571133,0.0027925379020397045,5
