date,nav
2016-03-21,18.8200
2016-03-22,18.8500
2016-03-23,18.8700
2016-03-28,18.5700
2016-03-29,18.5400
2016-03-30,18.8100
2016-03-31,18.8900
2016-04-01,18.8300
2016-04-04,19.0400
2016-04-05,18.6200
2016-04-06,18.6800
2016-04-07,18.5100
2016-04-08,18.5900
2016-04-11,18.8200
2016-04-12,18.9700
2016-04-13,19.2700
2016-04-18,19.4500
2016-04-20,19.5400
2016-04-21,19.5600
2016-04-22,19.5700
2016-04-25,19.4400
2016-04-26,19.7100
2016-04-27,19.7200
2016-04-28,19.4200
2016-04-29,19.4900
2016-05-02,19.4300
2016-05-03,19.3600
2016-05-04,19.2700
2016-05-05,19.3300
2016-05-06,19.3400
2016-05-09,19.6300
2016-05-10,19.6700
2016-05-11,19.6700
2016-05-12,19.7400
2016-05-13,19.6100
2016-05-16,19.6600
2016-05-17,19.6900
2016-05-18,19.6100
2016-05-19,19.3600
2016-05-20,19.2100
2016-05-23,19.1000
2016-05-24,19.1200
2016-05-25,19.5100
2016-05-26,19.8400
2016-05-27,20.0000
2016-05-30,20.0600
2016-05-31,20.1200
2016-06-01,20.0900
2016-06-02,20.1900
2016-06-03,20.1700
2016-06-06,20.1700
2016-06-07,20.3000
2016-06-08,20.3400
2016-06-09,20.2200
2016-06-10,20.1100
2016-06-13,19.9400
2016-06-14,19.9600
2016-06-15,20.2000
2016-06-16,20.0600
2016-06-17,20.1100
2016-06-20,20.2300
2016-06-21,20.2000
2016-06-22,20.1200
2016-06-23,20.2600
2016-06-24,19.8400
2016-06-27,19.8700
2016-06-28,19.9300
2016-06-29,20.1200
2016-06-30,20.3100
2016-07-01,20.4100
2016-07-04,20.6100
2016-07-05,20.5400
2016-07-07,20.4500
2016-07-08,20.4100
2016-07-11,20.7000
2016-07-12,20.8100
2016-07-13,20.7400
2016-07-14,20.8700
2016-07-15,20.7900
2016-07-18,20.6900
2016-07-19,20.7200
2016-07-20,20.7700
2016-07-21,20.6500
2016-07-22,20.7600
2016-07-25,20.9800
2016-07-26,20.8500
2016-07-27,21.0200
2016-07-28,21.1000
2016-07-29,21.0600
2016-08-01,20.9600
2016-08-02,20.8900
2016-08-03,20.6900
2016-08-04,20.6900
2016-08-05,20.9900
2016-08-08,21.0600
2016-08-09,21.0000
2016-08-10,20.8000
2016-08-11,20.7100
2016-08-12,20.8600
2016-08-16,20.8200
2016-08-17,20.8300
2016-08-18,21.0000
2016-08-19,21.1000
2016-08-22,21.0300
2016-08-23,21.0600
2016-08-24,21.1900
2016-08-25,21.0300
2016-08-26,21.0200
2016-08-29,21.1300
2016-08-30,21.3800
2016-08-31,21.5800
2016-09-01,21.5500
2016-09-02,21.6400
2016-09-06,21.9200
2016-09-07,21.8700
2016-09-08,21.9900
2016-09-09,21.7900
2016-09-12,21.3700
2016-09-14,21.4300
2016-09-15,21.5200
2016-09-16,21.4600
2016-09-19,21.4700
2016-09-20,21.4300
2016-09-21,21.4200
2016-09-22,21.6600
2016-09-23,21.6100
2016-09-26,21.4000
2016-09-27,21.3600
2016-09-28,21.4700
2016-09-29,21.0300
2016-09-30,21.1700
2016-10-03,21.6200
2016-10-04,21.6400
2016-10-05,21.6500
2016-10-06,21.5100
2016-10-07,21.4700
2016-10-10,21.5100
2016-10-13,21.1700
2016-10-14,21.1500
2016-10-17,20.9100
2016-10-18,21.2100
2016-10-19,21.1800
2016-10-20,21.2600
2016-10-21,21.3000
2016-10-24,21.3200
2016-10-25,21.2800
2016-10-26,21.1300
2016-10-27,21.0200
2016-10-28,21.1700
2016-11-01,21.1500
2016-11-02,20.8800
2016-11-03,20.7600
2016-11-04,20.5700
2016-11-07,20.6300
2016-11-08,20.7300
2016-11-09,20.5500
2016-11-10,20.6400
2016-11-11,20.0900
2016-11-15,19.4700
2016-11-16,19.5600
2016-11-17,19.4800
2016-11-18,19.4800
2016-11-21,19.0800
2016-11-22,19.2500
2016-11-23,19.3100
2016-11-24,19.1300
2016-11-25,19.3800
2016-11-28,19.4000
2016-11-29,19.4300
2016-11-30,19.6700
2016-12-01,19.5700
2016-12-02,19.2500
2016-12-05,19.3700
2016-12-06,19.4200
2016-12-07,19.3100
2016-12-08,19.6000
2016-12-09,19.6300
2016-12-12,19.4200
2016-12-13,19.4100
2016-12-14,19.2900
2016-12-15,19.2400
2016-12-16,19.2800
2016-12-19,19.1400
2016-12-20,19.0400
2016-12-21,19.0200
2016-12-22,18.8000
2016-12-23,18.8000
2016-12-26,18.5900
2016-12-27,18.8400
2016-12-28,18.8900
2016-12-29,19.0500
2016-12-30,19.1900
2017-01-02,19.2100
2017-01-03,19.2800
2017-01-04,19.2300
2017-01-05,19.4100
2017-01-06,19.3600
2017-01-09,19.3400
2017-01-10,19.4700
2017-01-11,19.6800
2017-01-12,19.7400
2017-01-13,19.6800
2017-01-16,19.7500
2017-01-17,19.7700
2017-01-18,19.8900
2017-01-19,19.9300
2017-01-20,19.7200
2017-01-23,19.8200
2017-01-24,20.0100
2017-01-25,20.2900
2017-01-27,20.3900
2017-01-30,20.3600
2017-01-31,20.1700
2017-02-01,20.6200
2017-02-02,20.6700
2017-02-03,20.6900
2017-02-06,20.9200
2017-02-07,20.9400
2017-02-08,20.9100
2017-02-09,20.9100
2017-02-10,20.9200
2017-02-13,20.8900
2017-02-14,20.8100
2017-02-15,20.6500
2017-02-16,20.8000
2017-02-17,20.9200
2017-02-20,21.0400
2017-02-21,21.0600
2017-02-22,21.0400
2017-02-23,21.0600
2017-02-27,20.9000
2017-02-28,20.9400
2017-03-01,21.0500
2017-03-02,20.8800
2017-03-03,20.8200
2017-03-06,20.9500
2017-03-07,20.8800
2017-03-08,20.8800
2017-03-09,20.9100
2017-03-10,20.9000
2017-03-14,21.2500
2017-03-15,21.3000
2017-03-16,21.5000
2017-03-17,21.4700
2017-03-20,21.4700
2017-03-21,21.6600
2017-03-22,21.4800
2017-03-23,21.6100
2017-03-24,21.6500
2017-03-27,21.5800
2017-03-28,21.7100
2017-03-29,21.8000
2017-03-30,21.8700
2017-03-31,21.8600
2017-04-03,22.0000
2017-04-05,22.0900
2017-04-06,22.1100
2017-04-07,22.0600
2017-04-10,22.1400
2017-04-11,22.2900
2017-04-12,22.2300
2017-04-13,22.2100
2017-04-17,22.1600
2017-04-18,22.0500
2017-04-19,22.0800
2017-04-20,22.2300
2017-04-21,22.2100
2017-04-24,22.4600
2017-04-25,22.6500
2017-04-26,22.7900
2017-04-27,22.7600
2017-04-28,22.7500
2017-05-02,22.8200
2017-05-03,22.7900
2017-05-04,22.8400
2017-05-05,22.6900
2017-05-08,22.7100
2017-05-09,22.6900
2017-05-10,22.9300
2017-05-11,22.9800
2017-05-12,22.8700
2017-05-15,23.0800
2017-05-16,23.1600
2017-05-17,23.0900
2017-05-18,22.7900
2017-05-19,22.7200
2017-05-22,22.6900
2017-05-23,22.5900
2017-05-24,22.5500
2017-05-25,22.8900
2017-05-26,23.0900
2017-05-29,23.1700
2017-05-30,23.2000
2017-05-31,23.3300
2017-06-01,23.3700
2017-06-02,23.5100
2017-06-05,23.5700
2017-06-06,23.4700
2017-06-07,23.6000
2017-06-08,23.6000
2017-06-09,23.7100
2017-06-12,23.5600
2017-06-13,23.5700
2017-06-14,23.5300
2017-06-15,23.4600
2017-06-16,23.5700
2017-06-19,23.7200
2017-06-20,23.6800
2017-06-21,23.6900
2017-06-22,23.6800
2017-06-23,23.4900
2017-06-27,23.3600
2017-06-28,23.3500
2017-06-29,23.2900
2017-06-30,23.3600
2017-07-03,23.5800
2017-07-04,23.5700
2017-07-05,23.6300
2017-07-06,23.7700
2017-07-07,23.7000
2017-07-10,23.8500
2017-07-11,23.8400
2017-07-12,23.9100
2017-07-13,24.1200
2017-07-14,24.1000
2017-07-17,24.1500
2017-07-18,24.0000
2017-07-19,24.1900
2017-07-20,24.1300
2017-07-21,24.2400
2017-07-24,24.3000
2017-07-25,24.2900
2017-07-26,24.3600
2017-07-27,24.5300
2017-07-28,24.6000
2017-07-31,24.7800
2017-08-01,24.9100
2017-08-02,24.8100
2017-08-03,24.6500
2017-08-04,24.7600
2017-08-07,24.9000
2017-08-08,24.7100
2017-08-09,24.5600
2017-08-10,24.2800
2017-08-11,24.2000
2017-08-14,24.4900
2017-08-16,24.7700
2017-08-17,24.6700
2017-08-18,24.6100
2017-08-21,24.4500
2017-08-22,24.4700
2017-08-23,24.7200
2017-08-24,24.7300
2017-08-28,24.9400
2017-08-29,24.6600
2017-08-30,24.9100
2017-08-31,25.0000
2017-09-01,25.1700
2017-09-04,24.9700
2017-09-05,25.1600
2017-09-06,25.1900
2017-09-07,25.3400
2017-09-08,25.3800
2017-09-11,25.6800
2017-09-12,25.8100
2017-09-13,25.7400
2017-09-14,25.6600
2017-09-15,25.6300
2017-09-18,25.8200
2017-09-19,25.8400
2017-09-20,25.7700
2017-09-21,25.7000
2017-09-22,25.3000
2017-09-25,25.0100
2017-09-26,25.0600
2017-09-27,24.7300
2017-09-28,24.8800
2017-09-29,24.9900
2017-10-03,25.1200
2017-10-04,25.1900
2017-10-05,25.1800
2017-10-06,25.3900
2017-10-09,25.4100
2017-10-10,25.5300
2017-10-11,25.4800
2017-10-12,25.7600
2017-10-13,25.8800
2017-10-16,25.9100
2017-10-17,25.8800
2017-10-18,25.8400
2017-10-23,25.7500
2017-10-24,25.7800
2017-10-25,25.6700
2017-10-26,25.6600
2017-10-27,25.7200
2017-10-30,25.8900
2017-10-31,25.8300
2017-11-01,26.0600
2017-11-02,26.0200
2017-11-03,26.0300
2017-11-06,26.0100
2017-11-07,25.8200
2017-11-08,25.7200
2017-11-09,25.8200
2017-11-10,25.8300
2017-11-13,25.6700
2017-11-14,25.5900
2017-11-15,25.5200
2017-11-16,25.7600
2017-11-17,25.9400
2017-11-20,25.9400
2017-11-21,25.9600
2017-11-22,25.9800
2017-11-23,25.9100
2017-11-24,26.0000
2017-11-27,26.0600
2017-11-28,26.1200
2017-11-29,26.0900
2017-11-30,25.8700
2017-12-01,25.7000
2017-12-04,25.6100
2017-12-05,25.5700
2017-12-06,25.4500
2017-12-07,25.8800
2017-12-08,26.1200
2017-12-11,26.2300
2017-12-12,26.0900
2017-12-13,25.9700
2017-12-14,26.0300
2017-12-15,26.2200
2017-12-18,26.4500
2017-12-19,26.7400
2017-12-20,26.6400
2017-12-21,26.6300
2017-12-22,26.7600
2017-12-26,26.8100
2017-12-27,26.7000
2017-12-28,26.6900
2017-12-29,26.8300
2018-01-01,26.6000
2018-01-02,26.5400
2018-01-03,26.5400
2018-01-04,26.6200
2018-01-05,26.8700
2018-01-08,26.9700
2018-01-09,26.8900
2018-01-10,26.8200
2018-01-11,26.8800
2018-01-12,26.9100
2018-01-15,27.0500
2018-01-16,26.8900
2018-01-17,26.9200
2018-01-18,26.9500
2018-01-19,27.0800
2018-01-22,27.1500
2018-01-23,27.2700
2018-01-24,27.2300
2018-01-25,27.1600
2018-01-29,27.4100
2018-01-30,27.2000
2018-01-31,27.1400
2018-02-01,27.2000
2018-02-02,26.4900
2018-02-05,26.1900
2018-02-06,25.9600
2018-02-07,25.9200
2018-02-08,26.2500
2018-02-09,26.0300
2018-02-12,26.3500
2018-02-14,26.3700
2018-02-15,26.3700
2018-02-16,26.2100
2018-02-19,26.0200
2018-02-20,26.0200
2018-02-21,26.0500
2018-02-22,25.9900
2018-02-23,26.3200
2018-02-26,26.6000
2018-02-27,26.5700
2018-02-28,26.4600
2018-03-01,26.3500
2018-03-05,26.1800
2018-03-06,25.9400
2018-03-07,25.7500
2018-03-08,25.8900
2018-03-09,25.9700
2018-03-12,26.2800
2018-03-13,26.3300
2018-03-14,26.3300
2018-03-15,26.3200
2018-03-16,25.9900
2018-03-19,25.7600
2018-03-20,25.8900
2018-03-21,26.0000
2018-03-22,25.9000
2018-03-23,25.6700
2018-03-26,26.0500
2018-03-27,26.2500
2018-03-28,26.1900
2018-04-02,26.6100
2018-04-03,26.7000
2018-04-04,26.4800
2018-04-05,27.0000
2018-04-06,27.1000
2018-04-09,27.2600
2018-04-10,27.2100
2018-04-11,27.2900
2018-04-12,27.4100
2018-04-13,27.4500
2018-04-16,27.6500
2018-04-17,27.6700
2018-04-18,27.5400
2018-04-19,27.5800
2018-04-20,27.5600
2018-04-23,27.6500
2018-04-24,27.6700
2018-04-25,27.6200
2018-04-26,27.7100
2018-04-27,27.7200
2018-04-30,27.9500
2018-05-02,27.9700
2018-05-03,27.7800
2018-05-04,27.7200
2018-05-07,27.8800
2018-05-08,27.7900
2018-05-09,27.7600
2018-05-10,27.7100
2018-05-11,27.9300
2018-05-14,27.8800
2018-05-15,27.9800
2018-05-16,28.0200
2018-05-17,28.0500
2018-05-18,28.0400
2018-05-21,27.7300
2018-05-22,27.8700
2018-05-23,27.6600
2018-05-24,27.8200
2018-05-25,28.1900
2018-05-28,28.2900
2018-05-29,28.2200
2018-05-30,28.2600
2018-05-31,28.5800
2018-06-01,28.3900
2018-06-04,28.1500
2018-06-05,28.0900
2018-06-06,28.3500
2018-06-07,28.5000
2018-06-08,28.5000
2018-06-11,28.5900
2018-06-12,28.7500
2018-06-13,28.7900
2018-06-14,28.8200
2018-06-15,28.9100
2018-06-18,28.7600
2018-06-19,28.5600
2018-06-20,28.7300
2018-06-21,28.6200
2018-06-22,28.8500
2018-06-25,28.8600
2018-06-26,28.8900
2018-06-27,28.7700
2018-06-28,28.6300
2018-06-29,28.8700
2018-07-02,28.8600
2018-07-03,29.0200
2018-07-04,29.2500
2018-07-05,29.2500
2018-07-06,29.3200
2018-07-09,29.5000
2018-07-10,29.6600
2018-07-11,29.7100
2018-07-12,29.8300
2018-07-13,29.9800
2018-07-16,29.8400
2018-07-17,29.9000
2018-07-18,29.8900
2018-07-19,29.8100
2018-07-20,30.1200
2018-07-23,30.2500
2018-07-24,30.3600
2018-07-25,30.3500
2018-07-26,30.2700
2018-07-27,30.4000
2018-07-30,30.3600
2018-07-31,30.5600
2018-08-01,30.5700
2018-08-02,30.2500
2018-08-03,30.4200
2018-08-06,30.3400
2018-08-07,30.3900
2018-08-08,30.5400
2018-08-09,30.5600
2018-08-10,30.4500
2018-08-13,30.2900
2018-08-14,30.4800
2018-08-16,30.3300
2018-08-17,30.5300
2018-08-20,30.7000
2018-08-21,30.6600
2018-08-23,30.6900
2018-08-24,30.6700
2018-08-27,30.9300
2018-08-28,31.0600
2018-08-29,30.9800
2018-08-30,30.7800
2018-08-31,30.7300
2018-09-03,30.4200
2018-09-04,30.1800
2018-09-05,29.9700
2018-09-06,30.0400
2018-09-07,30.1900
2018-09-10,29.7400
2018-09-11,29.4500
2018-09-12,29.5600
2018-09-14,29.9200
2018-09-17,29.6000
2018-09-18,29.4700
2018-09-19,29.2200
2018-09-21,29.0000
2018-09-24,28.4600
2018-09-25,28.7600
2018-09-26,28.6500
2018-09-27,28.4500
2018-09-28,28.3600
2018-10-01,28.3300
2018-10-03,27.8400
2018-10-04,27.3000
2018-10-05,26.8400
2018-10-08,26.8700
2018-10-09,26.8400
2018-10-10,27.3900
2018-10-11,26.7300
2018-10-12,27.3600
2018-10-15,27.2900
2018-10-16,27.3900
2018-10-17,26.9800
2018-10-19,26.6600
2018-10-22,26.5000
2018-10-23,26.1900
2018-10-24,26.5000
2018-10-25,26.4200
2018-10-26,26.3400
2018-10-29,26.7000
2018-10-30,26.5700
2018-10-31,26.9300
2018-11-01,26.9600
2018-11-02,27.3900
2018-11-05,27.3700
2018-11-06,27.3400
2018-11-09,27.5100
2018-11-12,27.3100
2018-11-13,27.5100
2018-11-14,27.5300
2018-11-15,27.7700
2018-11-16,27.9500
2018-11-19,28.0400
2018-11-20,27.8900
2018-11-21,27.9100
2018-11-22,27.7400
2018-11-26,27.9500
2018-11-27,28.1500
2018-11-28,28.2700
2018-11-29,28.6300
2018-11-30,28.7700
2018-12-03,28.7700
2018-12-04,28.7500
2018-12-05,28.6200
2018-12-06,28.1900
2018-12-07,28.5900
2018-12-10,28.1300
2018-12-11,28.2600
2018-12-12,28.6400
2018-12-13,28.8800
2018-12-14,28.9100
2018-12-17,29.0400
2018-12-18,29.1600
2018-12-19,29.2800
2018-12-20,29.2000
2018-12-21,28.7700
2018-12-24,28.5500
2018-12-26,28.7000
2018-12-27,28.7600
2018-12-28,28.9800
2018-12-31,28.9900
2019-01-01,29.0600
2019-01-02,28.8900
2019-01-03,28.7300
2019-01-04,28.7200
2019-01-07,28.7500
2019-01-08,28.7100
2019-01-09,28.7900
2019-01-10,28.7700
2019-01-11,28.6500
2019-01-14,28.4800
2019-01-15,28.7900
2019-01-16,28.7300
2019-01-17,28.7500
2019-01-18,28.7900
2019-01-21,28.9200
2019-01-22,28.9100
2019-01-23,28.7900
2019-01-24,28.7900
2019-01-25,28.6400
2019-01-28,28.3700
2019-01-29,28.4300
2019-01-30,28.4500
2019-01-31,28.7400
2019-02-01,28.9900
2019-02-04,29.1000
2019-02-05,29.1900
2019-02-06,29.5200
2019-02-07,29.5700
2019-02-08,29.4200
2019-02-11,29.2900
2019-02-12,29.1600
2019-02-13,29.0900
2019-02-14,28.9600
2019-02-15,28.8300
2019-02-18,28.6000
2019-02-19,28.4900
2019-02-20,28.7300
2019-02-21,28.8500
2019-02-22,28.7800
2019-02-25,29.0500
2019-02-26,28.9900
2019-02-27,28.8600
2019-02-28,28.7700
2019-03-01,28.8700
2019-03-05,29.0300
2019-03-06,29.1900
2019-03-07,29.1100
2019-03-08,29.1000
2019-03-11,29.3400
2019-03-12,29.5700
2019-03-13,29.7400
2019-03-14,29.6900
2019-03-15,29.9700
2019-03-18,30.0200
2019-03-19,30.0900
2019-03-20,30.0600
2019-03-22,29.9800
2019-03-25,29.7500
2019-03-26,30.0900
2019-03-27,30.0100
2019-03-28,30.2900
2019-03-29,30.4200
2019-04-01,30.5300
2019-04-02,30.6500
2019-04-03,30.6100
2019-04-04,30.4600
2019-04-05,30.7000
2019-04-08,30.6000
2019-04-09,30.6300
2019-04-10,30.4700
2019-04-11,30.4400
2019-04-12,30.4700
2019-04-15,30.6000
2019-04-16,30.8400
2019-04-18,30.7200
2019-04-22,30.4400
2019-04-23,30.3800
2019-04-24,30.8100
2019-04-25,30.6500
2019-04-26,30.8900
2019-04-30,31.0000
2019-05-02,30.9400
2019-05-03,30.8300
2019-05-06,30.5300
2019-05-07,30.3900
2019-05-08,30.0800
2019-05-09,30.0400
2019-05-10,30.0000
2019-05-13,29.8500
2019-05-14,29.8000
2019-05-15,29.8900
2019-05-16,30.2100
2019-05-17,30.6700
2019-05-20,31.6600
2019-05-21,31.4000
2019-05-22,31.5000
2019-05-23,31.3400
2019-05-24,31.7500
2019-05-27,31.8500
2019-05-28,31.8400
2019-05-29,31.7600
2019-05-30,32.0600
2019-05-31,32.1100
2019-06-03,32.5000
2019-06-04,32.3200
2019-06-06,31.9900
2019-06-07,32.0500
2019-06-10,32.1800
2019-06-11,32.2700
2019-06-12,32.1300
2019-06-13,32.2100
2019-06-14,32.0400
2019-06-17,31.7800
2019-06-18,31.9100
2019-06-19,32.0100
2019-06-20,32.3800
2019-06-21,32.0700
2019-06-24,32.0600
2019-06-25,32.1900
2019-06-26,32.3500
2019-06-27,32.3700
2019-06-28,32.3400
2019-07-01,32.5000
2019-07-02,32.6200
2019-07-03,32.6000
2019-07-04,32.6600
2019-07-05,32.3800
2019-07-08,31.6500
2019-07-09,31.5700
2019-07-10,31.3900
2019-07-11,31.5300
2019-07-12,31.4700
2019-07-15,31.6600
2019-07-16,31.8400
2019-07-17,31.9400
2019-07-18,31.7900
2019-07-19,31.3500
2019-07-22,31.0000
2019-07-23,31.0200
2019-07-24,30.9300
2019-07-25,30.8800
2019-07-26,31.2300
2019-07-29,31.1700
2019-07-30,31.1300
2019-07-31,31.2000
2019-08-01,30.8800
2019-08-02,31.0300
2019-08-05,30.8000
2019-08-06,31.1300
2019-08-07,30.9900
2019-08-08,31.3400
2019-08-09,31.7200
2019-08-13,31.0800
2019-08-14,31.3200
2019-08-16,31.3600
2019-08-19,31.3800
2019-08-20,31.3200
2019-08-21,31.2300
2019-08-22,30.7900
2019-08-23,30.8900
2019-08-26,31.5700
2019-08-27,31.5800
2019-08-28,31.5000
2019-08-29,31.2800
2019-08-30,31.4500
2019-09-03,30.8900
2019-09-04,30.9600
2019-09-05,30.8700
2019-09-06,31.1200
2019-09-09,31.3400
2019-09-11,31.3400
2019-09-12,31.2600
2019-09-13,31.5100
2019-09-16,31.4200
2019-09-17,31.0800
2019-09-18,31.2000
2019-09-19,30.9000
2019-09-20,32.5600
2019-09-23,33.8200
2019-09-24,33.6500
2019-09-25,33.4100
2019-09-26,33.7500
2019-09-27,33.7700
2019-09-30,33.6700
2019-10-01,33.4700
2019-10-03,33.2500
2019-10-04,32.8500
2019-10-07,32.7400
2019-10-09,33.2200
2019-10-10,33.0600
2019-10-11,33.4000
2019-10-14,33.2800
2019-10-15,33.4600
2019-10-16,33.6100
2019-10-17,33.8800
2019-10-18,34.0100
2019-10-22,33.5800
2019-10-23,33.6200
2019-10-24,33.6400
2019-10-25,33.6200
2019-10-29,34.0400
2019-10-30,34.0900
2019-10-31,34.1100
2019-11-01,34.0600
2019-11-04,34.2000
2019-11-05,34.1800
2019-11-06,34.2800
2019-11-07,34.4100
2019-11-08,34.2000
2019-11-11,34.1900
2019-11-13,34.1400
2019-11-14,34.2700
2019-11-15,34.2600
2019-11-18,34.0900
2019-11-19,34.0900
2019-11-20,34.1200
2019-11-21,34.1100
2019-11-22,33.9000
2019-11-25,34.2600
2019-11-26,34.2000
2019-11-27,34.4000
2019-11-28,34.5000
2019-11-29,34.2800
2019-12-02,34.2400
2019-12-03,34.2400
2019-12-04,34.3300
2019-12-05,34.3100
2019-12-06,34.1600
2019-12-09,34.1500
2019-12-10,34.0600
2019-12-11,34.2200
2019-12-12,34.3600
2019-12-13,34.4900
2019-12-16,34.4100
2019-12-17,34.7500
2019-12-18,34.9200
2019-12-19,35.0500
2019-12-20,35.0700
2019-12-23,35.0600
2019-12-24,34.9400
2019-12-26,34.8300
2019-12-27,35.0600
