date,tri
2019-09-19,10848.84961
2019-09-20,11432
2019-09-23,11746.25
2019-09-24,11737.4502
2019-09-25,11581.59961
2019-09-26,11714.84961
2019-09-27,11663.5
2019-09-30,11613.2998
2019-10-01,11497.5
2019-10-03,11444.7998
2019-10-04,11303.40039
2019-10-07,11239.0498
2019-10-09,11423.65039
2019-10-10,11345
2019-10-11,11412.9502
2019-10-14,11455.7002
2019-10-15,11544.4502
2019-10-16,11588.65039
2019-10-17,11718.34961
2019-10-18,11806.2002
2019-10-22,11749.90039
2019-10-23,11762.4502
2019-10-24,11738.25
2019-10-25,11734.34961
2019-10-29,11942.0498
2019-10-30,12002.9502
2019-10-31,12037.25
2019-11-01,12047.7998
2019-11-04,12089.15039
2019-11-05,12056.15039
2019-11-06,12104.2002
2019-11-07,12152.9502
2019-11-08,12044.84961
2019-11-11,12053.2998
2019-11-13,11980.65039
2019-11-14,12001.09961
2019-11-15,12022.7998
2019-11-18,12010.90039
2019-11-19,12054.7002
2019-11-20,12116.2002
2019-11-21,12082.7002
2019-11-22,12031.2002
2019-11-25,12192.65039
2019-11-26,12150.7002
2019-11-27,12217.5
2019-11-28,12278.4502
2019-11-29,12182.59961
2019-12-02,12175.15039
2019-12-03,12115.7998
2019-12-04,12160.84961
2019-12-05,12126.5
2019-12-06,12024.9502
2019-12-09,12033.2998
2019-12-10,11945.7998
2019-12-11,11999.9502
2019-12-12,12065.84961
2019-12-13,12182.7002
2019-12-16,12144.84961
2019-12-17,12248.9502
2019-12-18,12304.25
2019-12-19,12343.84961
2019-12-20,12363.40039
2019-12-23,12354.9502
2019-12-24,12312.09961
2019-12-26,12229.15039
2019-12-27,12344.59961
2019-12-30,12354.25
2019-12-31,12267.75
2020-01-01,12279.0498
2020-01-02,12380.5
2020-01-03,12328.59961
2020-01-06,12090.59961
2020-01-07,12154.9502
2020-01-08,12131.4502
2020-01-09,12319.7002
2020-01-10,12359.7002
2020-01-13,12436.4502
2020-01-14,12468.5498
2020-01-15,12458.84961
2020-01-16,12470.59961
2020-01-17,12471.15039
2020-01-20,12343.2002
2020-01-21,12287.25
2020-01-22,12230.84961
2020-01-23,12312.90039
2020-01-24,12386.9502
2020-01-27,12262.65039
2020-01-28,12203.2002
2020-01-29,12276.9502
2020-01-30,12165.40039
2020-01-31,12086.90039
2020-02-03,11820.2998
2020-02-04,12091
2020-02-05,12212
2020-02-06,12273.7002
2020-02-07,12249.25
2020-02-10,12185.34961
2020-02-11,12246.2002
2020-02-12,12327.7002
2020-02-13,12301.75
2020-02-14,12230.4502
2020-02-17,12152
2020-02-18,12098.90039
2020-02-19,12248.2002
2020-02-20,12211.2998
2020-02-24,11957
2020-02-25,11917.2998
2020-02-26,11790.09961
2020-02-27,11746.84961
2020-02-28,11316.2998
2020-03-02,11251.5498
2020-03-03,11430.84961
2020-03-04,11372.84961
2020-03-05,11397.90039
2020-03-06,11119.65039
2020-03-09,10583.0498
2020-03-11,10578
2020-03-12,9693.950195
2020-03-13,10050.25
2020-03-16,9316.950195
2020-03-17,9105.400391
2020-03-18,8607.950195
2020-03-19,8388.700195
2020-03-20,8852.049805
2020-03-23,7719.100098
2020-03-24,7897.399902
2020-03-25,8388.200195
2020-03-26,8732.099609
2020-03-27,8747.049805
2020-03-30,8405.299805
2020-03-31,8731.150391
2020-04-01,8404.150391
2020-04-03,8240.200195
2020-04-07,8934.599609
2020-04-08,8921.299805
2020-04-09,9282.849609
2020-04-13,9177.700195
2020-04-15,9128.25
2020-04-16,9197.099609
2020-04-17,9453.5
2020-04-20,9442.599609
2020-04-21,9175.650391
2020-04-22,9372.299805
2020-04-23,9486.700195
2020-04-24,9323.700195
2020-04-27,9462.150391
2020-04-28,9545.049805
2020-04-29,9710.700195
2020-04-30,10006.90039
2020-05-04,9454.049805
2020-05-05,9358.900391
2020-05-06,9428.549805
2020-05-07,9351.450195
2020-05-08,9408.650391
2020-05-11,9411.700195
2020-05-12,9372.25
2020-05-13,9552.650391
2020-05-14,9333.099609
2020-05-15,9320.599609
2020-05-18,9004.400391
2020-05-19,9060.150391
2020-05-20,9249.150391
2020-05-21,9299.799805
2020-05-22,9226.799805
2020-05-26,9219.599609
2020-05-27,9471.599609
2020-05-28,9648.200195
2020-05-29,9759.450195
2020-06-01,9996.400391
2020-06-02,10139.75
2020-06-03,10220.25
2020-06-04,10198
2020-06-05,10324.15039
2020-06-08,10346.7002
2020-06-09,10231.25
2020-06-10,10291.7002
2020-06-11,10082.09961
2020-06-12,10158.2998
2020-06-15,10005.7998
2020-06-16,10097.34961
2020-06-17,10069.75
2020-06-18,10258.15039
2020-06-19,10407.75
2020-06-22,10494.34961
2020-06-23,10660.7998
2020-06-24,10499.90039
2020-06-25,10486.5498
2020-06-26,10570.9502
2020-06-29,10496.84961
2020-06-30,10486.90039
2020-07-01,10598.90039
2020-07-02,10716.09961
2020-07-03,10776.2998
2020-07-06,10919.25
2020-07-07,10958
2020-07-08,10870.9502
2020-07-09,10962.7002
2020-07-10,10919.7002
2020-07-13,10953.75
2020-07-14,10768.59961
2020-07-15,10769.59961
2020-07-16,10879.90039
2020-07-17,11045.84961
2020-07-20,11159.4502
2020-07-21,11283.90039
2020-07-22,11249.4502
2020-07-23,11334.2998
2020-07-24,11297.75
2020-07-27,11231.2998
2020-07-28,11388.40039
2020-07-29,11310.84961
2020-07-30,11231.2998
2020-07-31,11222.9502
2020-08-03,11056
2020-08-04,11244.09961
2020-08-05,11248.40039
2020-08-06,11345.4502
2020-08-07,11361.40039
2020-08-10,11433
2020-08-11,11471.25
2020-08-12,11458.25
2020-08-13,11458.90039
2020-08-14,11337.5498
2020-08-17,11402.84961
2020-08-18,11541.9502
2020-08-19,11564.5
2020-08-20,11479
2020-08-21,11535.7998
2020-08-24,11619.15039
2020-08-25,11625.59961
2020-08-26,11694.34961
2020-08-27,11709.4502
2020-08-28,11791.5
2020-08-31,11496.0498
2020-09-01,11586.59961
2020-09-02,11660.59961
2020-09-03,11663.34961
2020-09-04,11464.9502
2020-09-07,11478.40039
2020-09-08,11434.90039
2020-09-09,11397.9502
2020-09-10,11562.65039
2020-09-11,11589.65039
2020-09-14,11566.4502
2020-09-15,11652.84961
2020-09-16,11732.7002
2020-09-17,11646.15039
2020-09-18,11640.2002
2020-09-21,11367.25
2020-09-22,11264.5498
2020-09-23,11241.59961
2020-09-24,10922.25
2020-09-25,11176.2998
2020-09-28,11365.25
2020-09-29,11353.65039
2020-09-30,11385.2002
2020-10-01,11545.90039
2020-10-05,11625.59961
2020-10-06,11770.75
2020-10-07,11833.90039
2020-10-08,11925.40039
2020-10-09,11990.7002
2020-10-12,11999.0498
2020-10-13,11995.7002
2020-10-14,12039.0498
2020-10-15,11758.2002
2020-10-16,11843.34961
2020-10-19,11952.90039
2020-10-20,11976.84961
2020-10-21,12009
2020-10-22,11971.7998
2020-10-23,12006.09961
2020-10-26,11842.7002
2020-10-27,11971.90039
2020-10-28,11819.0498
2020-10-29,11774.40039
2020-10-30,11748.9502
2020-11-02,11777.84961
2020-11-03,11913.34961
2020-11-04,12007.09961
2020-11-05,12217.90039
2020-11-06,12349.15039
2020-11-09,12545.4502
2020-11-10,12683.34961
2020-11-11,12805.59961
2020-11-12,12764.0498
2020-11-13,12804.25
2020-11-17,12960.90039
2020-11-18,13022.75
2020-11-19,12864.84961
2020-11-20,12962.4502
2020-11-23,13036.65039
2020-11-24,13158.2998
2020-11-25,12959.7998
2020-11-26,13087.75
2020-11-27,13080.2998
2020-12-01,13225.7002
2020-12-02,13244.34961
2020-12-03,13280.5
2020-12-04,13396.5
2020-12-07,13497.84961
2020-12-08,13529.84961
2020-12-09,13649.59961
2020-12-10,13612.34961
2020-12-11,13647.90039
2020-12-14,13693.2002
2020-12-15,13697.7002
2020-12-16,13808.0498
2020-12-17,13852.5498
2020-12-18,13872.7998
2020-12-21,13431.2998
2020-12-22,13577.34961
2020-12-23,13725.5498
2020-12-24,13862.09961
2020-12-28,13986.7002
2020-12-29,14037.65039
2020-12-30,14088.4502
2020-12-31,14090.75
2021-01-04,14267.0498
2021-01-05,14355.90039
2021-01-06,14305.65039
2021-01-07,14305.5
2021-01-08,14514.34961
2021-01-11,14642.0498
2021-01-12,14705.5
2021-01-13,14694.9502
2021-01-14,14731.15039
2021-01-15,14558.7998
2021-01-18,14390.0498
2021-01-19,14632.2002
2021-01-20,14751.2998
2021-01-21,14686.5498
2021-01-22,14479.59961
2021-01-25,14348.4502
2021-01-27,14085.84961
2021-01-28,13947.25
2021-01-29,13743.2998
2021-02-01,14361.65039
2021-02-02,14720.5498
2021-02-03,14854
2021-02-04,14977.15039
2021-02-05,14988.9502
2021-02-08,15177.9502
2021-02-09,15171.25
2021-02-10,15176.40039
2021-02-11,15249.65039
2021-02-12,15245.75
2021-02-15,15399.2002
2021-02-16,15406
2021-02-17,15318.5
2021-02-18,15249.5
2021-02-19,15102.65039
2021-02-22,14802.4502
2021-02-23,14844.25
2021-02-24,15094.84961
2021-02-25,15209
2021-02-26,14667.59961
2021-03-01,14889.65039
2021-03-02,15061.59961
2021-03-03,15379.5
2021-03-04,15238.75
2021-03-05,15084.34961
2021-03-08,15096.84961
2021-03-09,15206
2021-03-10,15284.84961
2021-03-12,15140.15039
2021-03-15,15040.84961
2021-03-16,15033.2998
2021-03-17,14828.84961
2021-03-18,14662.5
2021-03-19,14847.25
2021-03-22,14859.7002
2021-03-23,14952.09961
2021-03-24,14690.0498
2021-03-25,14450.5498
2021-03-26,14633.5
2021-03-30,14936.0498
2021-03-31,14807.4502
2021-04-01,14993.0498
2021-04-05,14775.7002
2021-04-06,14836.25
2021-04-07,14973.9502
2021-04-08,15036.15039
2021-04-09,15004.15039
2021-04-12,14450.0498
2021-04-13,14639.40039
2021-04-15,14719.25
2021-04-16,14773.2002
2021-04-19,14512.84961
2021-04-20,14466.7998
2021-04-22,14564.25
2021-04-23,14510.9502
2021-04-26,14645.90039
2021-04-27,14807.75
2021-04-28,15004.65039
2021-04-29,15029.9502
2021-04-30,14790.59961
2021-05-03,14811.2002
2021-05-04,14683.7002
2021-05-05,14823.2002
2021-05-06,14928.59961
2021-05-07,15021.65039
2021-05-10,15146.65039
2021-05-11,15071.40039
2021-05-12,14940
2021-05-14,14893.2002
2021-05-17,15134.15039
2021-05-18,15325
2021-05-19,15272.5498
2021-05-20,15164.4502
2021-05-21,15408.5498
2021-05-24,15445.2002
2021-05-25,15445.59961
2021-05-26,15522.34961
2021-05-27,15564.34961
2021-05-28,15650.34961
2021-05-31,15798.7002
2021-06-01,15789.40039
2021-06-02,15832.2002
2021-06-03,15952.65039
2021-06-04,15945.84961
2021-06-07,16018.59961
2021-06-08,16017.2002
2021-06-09,15904.75
2021-06-10,16021.5
2021-06-11,16079.59961
2021-06-14,16079.7002
2021-06-15,16136.65039
2021-06-16,16025.5498
2021-06-17,15936.2002
2021-06-18,15915.5498
2021-06-21,15991.25
2021-06-22,16026.9502
2021-06-23,15933.15039
2021-06-24,16011.5498
2021-06-25,16087.2002
2021-06-28,16055.2002
2021-06-29,15992.09961
2021-06-30,15959.40039
2021-07-01,15928.09961
2021-07-02,15957.09961
2021-07-05,16066.90039
2021-07-06,16054.90039
2021-07-07,16117.40039
2021-07-08,15981.9502
2021-07-09,15952.40039
2021-07-12,15955.9502
2021-07-13,16055.59961
2021-07-14,16091.5
2021-07-15,16160.2002
2021-07-16,16172.0498
2021-07-19,16006.90039
2021-07-20,15886.25
2021-07-22,16094.25
2021-07-23,16119.09961
2021-07-26,16094.2002
2021-07-27,16011.0498
2021-07-28,15983.90039
2021-07-29,16045.2002
2021-07-30,16040.15039
2021-08-02,16166.9502
2021-08-03,16399.94922
2021-08-04,16494.55078
2021-08-05,16520.5
2021-08-06,16476.55078
2021-08-09,16483.44922
2021-08-10,16493.84961
2021-08-11,16490.15039
2021-08-12,16569.30078
2021-08-13,16716.15039
2021-08-16,16748
2021-08-17,16805.15039
2021-08-18,16778.80078
2021-08-20,16642.15039
2021-08-23,16673.34961
2021-08-24,16808
2021-08-25,16830.09961
2021-08-26,16841.59961
2021-08-27,16930.84961
2021-08-30,17164.19922
2021-08-31,17373.09961
2021-09-01,17343.30078
2021-09-02,17504.59961
2021-09-03,17597.44922
2021-09-06,17641
2021-09-07,17618.69922
2021-09-08,17626.19922
2021-09-09,17652.90039
2021-09-13,17648.59961
2021-09-14,17678.44922
2021-09-15,17809.5
2021-09-16,17925.05078
2021-09-17,17864.55078
2021-09-20,17654.09961
2021-09-21,17817.94922
2021-09-22,17817.69922
2021-09-23,18085.80078
2021-09-24,18090.19922
2021-09-27,18085.55078
2021-09-28,17973.15039
2021-09-29,17926.05078
2021-09-30,17845.09961
2021-10-01,17778.55078
2021-10-04,17956.75
2021-10-05,18082.80078
2021-10-06,17905.84961
2021-10-07,18058
2021-10-08,18141.69922
2021-10-11,18198.90039
2021-10-12,18258.84961
2021-10-13,18433.19922
2021-10-14,18610.34961
2021-10-18,18734.90039
2021-10-19,18646.15039
2021-10-20,18467.75
2021-10-21,18374.09961
2021-10-22,18285.15039
2021-10-25,18272.40039
2021-10-26,18425.15039
2021-10-27,18390.05078
2021-10-28,18028.09961
2021-10-29,17880.80078
2021-11-01,18134.59961
2021-11-02,18101
2021-11-03,18066.94922
2021-11-04,18156.15039
2021-11-08,18320.65039
2021-11-09,18309.05078
2021-11-10,18291.75
2021-11-11,18156.80078
2021-11-12,18389.5
2021-11-15,18401.65039
2021-11-16,18301.44922
2021-11-17,18211.34961
2021-11-18,18059.5
2021-11-22,17708.55078
2021-11-23,17823.5
2021-11-24,17733
2021-11-25,17861.65039
2021-11-26,17340.5
2021-11-29,17339.15039
2021-11-30,17270.25
2021-12-01,17444.44922
2021-12-02,17675
2021-12-03,17493.69922
2021-12-06,17197.5
2021-12-07,17464.94922
2021-12-08,17751.90039
2021-12-09,17797.80078
2021-12-10,17802.59961
2021-12-13,17664.84961
2021-12-14,17637.69922
2021-12-15,17526.34961
2021-12-16,17539.30078
2021-12-17,17249
2021-12-20,16856.19922
2021-12-21,17037.75
2021-12-22,17232.80078
2021-12-23,17360.65039
2021-12-24,17273.65039
2021-12-27,17351.80078
2021-12-28,17501.75
2021-12-29,17478.80078
2021-12-30,17449.30078
2021-12-31,17618.80078
2022-01-03,17874
2022-01-04,18030.94922
2022-01-05,18147.5
2022-01-06,17985.59961
2022-01-07,18053.94922
2022-01-10,18229.09961
2022-01-11,18275.15039
2022-01-12,18430.25
2022-01-13,18482.44922
2022-01-14,18485.69922
2022-01-17,18543.19922
2022-01-18,18331.69922
2022-01-19,18179.69922
2022-01-20,18021.09961
2022-01-21,17856.15039
2022-01-24,17353.44922
2022-01-25,17489.15039
2022-01-27,17302.34961
2022-01-28,17314.69922
2022-01-31,17547.40039
2022-02-01,17796.25
2022-02-02,17998.75
2022-02-03,17794.69922
2022-02-04,17755.30078
2022-02-07,17477.65039
2022-02-08,17509.80078
2022-02-09,17707.84961
2022-02-10,17842.90039
2022-02-11,17606.59961
2022-02-14,17060.69922
2022-02-15,17560.55078
2022-02-16,17530.65039
2022-02-17,17524.44922
2022-02-18,17472.90039
2022-02-21,17379.09961
2022-02-22,17276.5
2022-02-23,17273.44922
2022-02-24,16428.05078
2022-02-25,16872.34961
2022-02-28,17016.55078
2022-03-02,16855.69922
2022-03-03,16761.59961
2022-03-04,16482.84961
2022-03-07,16086.9502
2022-03-08,16251.65039
2022-03-09,16571.55078
2022-03-10,16835.5
2022-03-11,16877.69922
2022-03-14,17076.59961
2022-03-15,16873.44922
2022-03-16,17198
2022-03-17,17505.40039
2022-03-21,17323.65039
2022-03-22,17499.19922
2022-03-23,17446.05078
2022-03-24,17429.94922
2022-03-25,17370.5
2022-03-28,17422.15039
2022-03-29,17523.59961
2022-03-30,17684.30078
2022-03-31,17660.34961
2022-04-01,17879.5
2022-04-04,18256.09961
2022-04-05,18195.09961
2022-04-06,18075.09961
2022-04-07,17920.80078
2022-04-08,18089.30078
2022-04-11,18032.40039
2022-04-12,17877.55078
2022-04-13,17835.19922
2022-04-18,17565.94922
2022-04-19,17330.40039
2022-04-20,17496.65039
2022-04-21,17750.19922
2022-04-22,17541.09961
2022-04-25,17300.34961
2022-04-26,17577.80078
2022-04-27,17398.55078
2022-04-28,17615.40039
2022-04-29,17457.19922
2022-05-02,17419.44922
2022-05-04,17004.05078
2022-05-05,17016.59961
2022-05-06,16729.55078
2022-05-09,16581.80078
2022-05-10,16466.25
2022-05-11,16399.69922
2022-05-12,16023.90039
2022-05-13,15986.5
2022-05-16,16079
2022-05-17,16498.5
2022-05-18,16485.80078
2022-05-19,16047.34961
2022-05-20,16476.69922
2022-05-23,16409.75
2022-05-24,16312.2998
2022-05-25,16187.15039
2022-05-26,16341.90039
2022-05-27,16516.80078
2022-05-30,16838.15039
2022-05-31,16767.5
2022-06-01,16688.94922
2022-06-02,16794.75
2022-06-03,16721.5
2022-06-06,16701.19922
2022-06-07,16550.69922
2022-06-08,16492.19922
2022-06-09,16616.40039
2022-06-10,16353.5
2022-06-13,15936.0498
2022-06-14,15905.59961
2022-06-15,15874.90039
2022-06-16,15543.34961
2022-06-17,15445.7998
2022-06-20,15481.9502
2022-06-21,15793.15039
2022-06-22,15555.2998
2022-06-23,15704.7998
2022-06-24,15858.2998
2022-06-27,15990.2998
2022-06-28,16008.84961
2022-06-29,15952.75
2022-06-30,15929.40039
2022-07-01,15925.9502
2022-07-04,16018.15039
2022-07-05,16001.59961
2022-07-06,16196.25
2022-07-07,16339.09961
2022-07-08,16424
2022-07-11,16465.09961
2022-07-12,16323.5
2022-07-13,16237.25
2022-07-14,16213.0498
2022-07-15,16317.2002
2022-07-18,16548.15039
2022-07-19,16614.05078
2022-07-20,16773.69922
2022-07-21,16881.69922
2022-07-22,16970.69922
2022-07-25,16892.09961
2022-07-26,16733.30078
2022-07-27,16889.55078
2022-07-28,17169.69922
2022-07-29,17400.75
2022-08-01,17598.80078
2022-08-02,17618.25
2022-08-03,17646
2022-08-04,17652.94922
2022-08-05,17655.5
2022-08-08,17784.80078
2022-08-10,17784.90039
2022-08-11,17913.94922
2022-08-12,17956.80078
2022-08-16,18107.25
2022-08-17,18235.55078
2022-08-18,18264.40039
2022-08-19,18071.09961
2022-08-22,17792.44922
2022-08-23,17878.40039
2022-08-24,17917.30078
2022-08-25,17847.65039
2022-08-26,17893.80078
2022-08-29,17666.44922
2022-08-30,18112.40039
2022-09-01,17924.30078
2022-09-02,17916
2022-09-05,18021.65039
2022-09-06,18031.30078
2022-09-07,18008.09961
2022-09-08,18168.84961
2022-09-09,18198.09961
2022-09-12,18319.80078
2022-09-13,18453.69922
2022-09-14,18405.59961
2022-09-15,18316.90039
2022-09-16,17938.09961
2022-09-19,18025.25
2022-09-20,18222.09961
2022-09-21,18091.90039
2022-09-22,18030.40039
2022-09-23,17718.44922
2022-09-26,17374.80078
2022-09-27,17366.40039
2022-09-28,17219.55078
2022-09-29,17167.75
2022-09-30,17438.59961
2022-10-03,17190.90039
2022-10-04,17589.30078
2022-10-06,17662.80078
2022-10-07,17641.44922
2022-10-10,17553.15039
2022-10-11,17285.84961
2022-10-12,17423.40039
2022-10-13,17302.15039
2022-10-14,17432.55078
2022-10-17,17560.5
2022-10-18,17741.19922
2022-10-19,17756.25
2022-10-20,17829.44922
2022-10-21,17808.80078
2022-10-24,17951.30078
2022-10-25,17887.40039
2022-10-27,17989
2022-10-28,18017.19922
2022-10-31,18243.40039
2022-11-01,18383.19922
2022-11-02,18322.40039
2022-11-03,18297.40039
2022-11-04,18361.44922
2022-11-07,18450.15039
2022-11-09,18406.25
2022-11-10,18267.09961
2022-11-11,18573.34961
2022-11-14,18568.40039
2022-11-15,18635.40039
2022-11-16,18615.5
2022-11-17,18532.44922
2022-11-18,18483.19922
2022-11-21,18334.65039
2022-11-22,18407.5
2022-11-23,18433.80078
2022-11-24,18627.25
2022-11-25,18652.05078
2022-11-28,18696.75
2022-11-29,18758.34961
2022-11-30,18919.55078
2022-12-01,18973.05078
2022-12-02,18870.25
2022-12-05,18867.65039
2022-12-06,18821.55078
2022-12-07,18754
2022-12-08,18802
2022-12-09,18687.65039
2022-12-12,18690.80078
2022-12-13,18781.65039
2022-12-14,18837.25
2022-12-15,18604.44922
2022-12-16,18446.30078
2022-12-19,18604.5
2022-12-20,18570.40039
2022-12-21,18361.15039
2022-12-22,18277.84961
2022-12-23,17888.05078
2022-12-27,18263.55078
2022-12-28,18270.94922
2022-12-29,18343.59961
2022-12-30,18258.75
2023-01-02,18334.30078
2023-01-03,18376.5
2023-01-04,18173.44922
2023-01-05,18150
2023-01-06,18013.94922
2023-01-09,18248.55078
2023-01-10,18081
2023-01-11,18054.30078
2023-01-12,18028.30078
2023-01-13,18126.25
2023-01-16,18074.19922
2023-01-17,18216.40039
2023-01-18,18307.40039
2023-01-19,18244.75
2023-01-20,18169.44922
2023-01-23,18249.34961
2023-01-24,18245.34961
2023-01-25,17974.34961
2023-01-27,17594.5
2023-01-30,17571.84961
2023-01-31,17601
2023-02-01,17516.15039
2023-02-02,17490.30078
2023-02-03,17687.34961
2023-02-06,17611.44922
2023-02-07,17569.69922
2023-02-08,17719.84961
2023-02-09,17723.84961
2023-02-10,17685.44922
2023-02-13,17575.15039
2023-02-14,17702.34961
2023-02-15,17786.90039
2023-02-16,17814.90039
2023-02-17,17721.05078
2023-02-20,17626.90039
2023-02-21,17604.40039
2023-02-22,17335
2023-02-23,17286.30078
2023-02-24,17242.15039
2023-02-27,17156.15039
2023-02-28,17083.80078
2023-03-01,17238.44922
2023-03-02,17129.65039
2023-03-03,17385.94922
2023-03-06,17506.30078
2023-03-08,17552.94922
2023-03-09,17398.30078
2023-03-10,17244.30078
2023-03-13,16997.30078
2023-03-14,16887.05078
2023-03-15,16825.05078
2023-03-16,16852.25
2023-03-17,16964.80078
2023-03-20,16852.90039
2023-03-21,16970.5
2023-03-22,17026.19922
2023-03-23,16958.15039
2023-03-24,16831.80078
2023-03-27,16849.30078
2023-03-28,16795.34961
2023-03-29,16918.05078
2023-03-31,17186.15039
2023-04-03,17224.75
2023-04-05,17373.94922
2023-04-06,17414.65039
2023-04-10,17446.30078
2023-04-11,17540.80078
2023-04-12,17626.90039
2023-04-13,17635.15039
2023-04-17,17543.44922
2023-04-18,17510.84961
2023-04-19,17455.44922
2023-04-20,17459.84961
2023-04-21,17455.25
2023-04-24,17564.40039
2023-04-25,17600.05078
2023-04-26,17645.55078
2023-04-27,17739.94922
2023-04-28,17903.94922
2023-05-02,17989.30078
2023-05-03,17941.09961
2023-05-04,18099.75
2023-05-05,17939.25
2023-05-08,18118.5
2023-05-09,18114.05078
2023-05-10,18170.84961
2023-05-11,18174.25
2023-05-12,18181.94922
2023-05-15,18258.09961
2023-05-16,18162.25
2023-05-17,18056.69922
2023-05-18,17985.75
2023-05-19,18060.34961
2023-05-22,18180.90039
2023-05-23,18219.80078
2023-05-24,18170
2023-05-25,18213.59961
2023-05-26,18393.05078
2023-05-29,18490.25
2023-05-30,18516.94922
2023-05-31,18438.30078
2023-06-01,18405.69922
2023-06-02,18457
2023-06-05,18513.84961
2023-06-06,18527.84961
2023-06-07,18659.65039
2023-06-08,18562.94922
2023-06-09,18502.09961
2023-06-12,18545.80078
2023-06-13,18668
2023-06-14,18705.25
2023-06-15,18653.59961
2023-06-16,18798.55078
2023-06-19,18732.80078
2023-06-20,18794.59961
2023-06-21,18827.80078
2023-06-22,18722.69922
2023-06-23,18595.75
2023-06-26,18632.75
2023-06-27,18751.30078
2023-06-28,18901.19922
2023-06-30,19099.55078
2023-07-03,19223.84961
2023-07-04,19270.55078
2023-07-05,19297.94922
2023-07-06,19397.09961
2023-07-07,19233.59961
2023-07-10,19239.80078
2023-07-11,19333.59961
2023-07-12,19293.69922
2023-07-13,19304.84961
2023-07-14,19454
2023-07-17,19584.80078
2023-07-18,19605.84961
2023-07-19,19690.69922
2023-07-20,19811.90039
2023-07-21,19602.59961
2023-07-24,19540.44922
2023-07-25,19566.90039
2023-07-26,19662
2023-07-27,19566.69922
2023-07-28,19580.65039
2023-07-31,19679.34961
2023-08-01,19659.84961
2023-08-02,19447.09961
2023-08-03,19310.90039
2023-08-04,19448.75
2023-08-07,19521.84961
2023-08-08,19497.44922
2023-08-09,19554.75
2023-08-10,19463.09961
2023-08-11,19359
2023-08-14,19330.80078
2023-08-16,19358.05078
2023-08-17,19264.59961
2023-08-18,19209.34961
2023-08-21,19303.40039
2023-08-22,19325.44922
2023-08-23,19362.55078
2023-08-24,19323.34961
2023-08-25,19193.90039
2023-08-28,19243.65039
2023-08-29,19291.25
2023-08-30,19307.5
2023-08-31,19204.80078
2023-09-01,19382.94922
2023-09-04,19485.5
2023-09-05,19531.19922
2023-09-06,19578.25
2023-09-07,19690.5
2023-09-08,19789.30078
2023-09-11,19970.80078
2023-09-12,19905.19922
2023-09-13,19977.80078
2023-09-14,20024.80078
2023-09-15,20108.40039
2023-09-18,20056.15039
2023-09-20,19832.59961
2023-09-21,19674.80078
2023-09-22,19614.19922
2023-09-25,19606.84961
2023-09-26,19606.05078
2023-09-27,19654.94922
2023-09-28,19451.65039
2023-09-29,19577.05078
2023-10-03,19492.69922
2023-10-04,19376.25
2023-10-05,19476.05078
2023-10-06,19584.44922
2023-10-09,19428.90039
2023-10-10,19616.55078
2023-10-11,19736.80078
2023-10-12,19728.09961
2023-10-13,19691.69922
2023-10-16,19680.65039
2023-10-17,19758.90039
2023-10-18,19611.34961
2023-10-19,19562.30078
2023-10-20,19468.40039
2023-10-23,19189.09961
2023-10-25,19034.40039
2023-10-26,18780.59961
2023-10-27,18996.09961
2023-10-30,19080.84961
2023-10-31,19035.34961
2023-11-01,18942.30078
2023-11-02,19107.25
2023-11-03,19222.09961
2023-11-06,19399.09961
2023-11-07,19416.80078
2023-11-08,19470.09961
2023-11-09,19413.80078
2023-11-10,19444.80078
2023-11-13,19475.69922
2023-11-15,19698.40039
2023-11-16,19785.84961
2023-11-17,19773.44922
2023-11-20,19730.69922
2023-11-21,19806.40039
2023-11-22,19818.90039
2023-11-23,19819.40039
2023-11-24,19812.09961
2023-11-28,19938.40039
2023-11-29,20136.19922
2023-11-30,20201
2023-12-01,20339.44922
2023-12-04,20757.94922
2023-12-05,20949.25
2023-12-06,21074.15039
2023-12-07,21076.34961
2023-12-08,21107.19922
2023-12-11,21161.69922
2023-12-12,21058.25
2023-12-13,21099.59961
2023-12-14,21364.30078
2023-12-15,21595.5
2023-12-18,21585.25
2023-12-19,21622.94922
2023-12-20,21267.34961
2023-12-21,21402.15039
2023-12-22,21508.84961
2023-12-26,21617.05078
2023-12-27,21815.44922
2023-12-28,21931.75
2023-12-29,21918.80078
2024-01-02,21865.25
2024-01-03,21771.40039
2024-01-04,21934.40039
2024-01-05,21974.59961
2024-01-08,21770.75
2024-01-09,21815.15039
2024-01-10,21885.80078
2024-01-11,21942.15039
2024-01-12,22159.25
2024-01-15,22338.75
2024-01-16,22274.59961
2024-01-17,21839.94922
2024-01-18,21730.09961
2024-01-19,21916
2024-01-23,21506.80078
2024-01-24,21746
2024-01-25,21666.5
2024-01-29,22041.59961
2024-01-30,21846.19922
2024-01-31,22051.55078
2024-02-01,22039.59961
2024-02-02,22199
2024-02-05,22113.40039
2024-02-06,22299.30078
2024-02-07,22363.69922
2024-02-08,22202.75
2024-02-09,22247.55078
2024-02-12,22042.09961
2024-02-13,22181.59961
2024-02-14,22313.40039
2024-02-15,22405.55078
2024-02-16,22540.90039
2024-02-20,22685.65039
2024-02-21,22547.59961
2024-02-22,22725.40039
2024-02-23,22734.30078
2024-02-26,22667.75
2024-02-27,22722.30078
2024-02-28,22457.65039
2024-02-29,22526.30078
2024-03-01,22862.05078
2024-03-04,22944.80078
