date,nav
2017-02-10,191.7900
2017-02-13,191.3900
2017-02-14,190.8600
2017-02-15,189.0600
2017-02-16,191.0600
2017-02-17,192.5800
2017-02-20,193.6500
2017-02-21,194.4100
2017-02-22,194.1800
2017-02-23,194.1500
2017-02-27,193.4100
2017-02-28,193.2000
2017-03-01,194.3400
2017-03-02,192.7900
2017-03-03,193.0900
2017-03-06,194.1600
2017-03-07,193.7900
2017-03-08,193.2700
2017-03-09,193.4800
2017-03-10,193.1000
2017-03-14,196.2300
2017-03-15,196.7000
2017-03-16,198.7900
2017-03-17,198.5800
2017-03-20,198.1800
2017-03-21,197.7800
2017-03-22,196.0300
2017-03-23,197.7300
2017-03-24,198.2000
2017-03-27,197.3500
2017-03-28,198.2400
2017-03-29,199.0700
2017-03-30,199.8200
2017-03-31,200.5400
2017-04-03,201.6200
2017-04-05,202.3900
2017-04-06,202.0700
2017-04-07,200.8300
2017-04-10,201.4100
2017-04-11,202.7500
2017-04-12,201.9600
2017-04-13,201.0500
2017-04-17,200.7500
2017-04-18,200.1200
2017-04-19,200.5400
2017-04-20,201.3000
2017-04-21,200.9700
2017-04-24,202.5100
2017-04-25,204.4400
2017-04-26,204.8800
2017-04-27,205.0500
2017-04-28,205.2500
2017-05-02,205.6000
2017-05-03,205.1300
2017-05-04,206.3300
2017-05-05,204.4400
2017-05-08,205.3200
2017-05-09,205.8200
2017-05-10,207.5200
2017-05-11,207.7100
2017-05-12,206.7700
2017-05-15,208.2600
2017-05-16,209.0300
2017-05-17,209.0500
2017-05-18,205.9700
2017-05-19,205.4300
2017-05-22,204.7000
2017-05-23,203.2700
2017-05-24,202.2000
2017-05-25,205.1300
2017-05-26,207.5400
2017-05-29,206.1600
2017-05-30,207.4300
2017-05-31,208.2200
2017-06-01,208.5100
2017-06-02,209.6100
2017-06-05,210.0700
2017-06-06,209.0500
2017-06-07,210.2100
2017-06-08,210.0800
2017-06-09,210.5600
2017-06-12,209.4300
2017-06-13,209.6100
2017-06-14,209.8500
2017-06-15,209.5200
2017-06-16,209.8900
2017-06-19,210.9100
2017-06-20,211.4800
2017-06-21,210.9600
2017-06-22,210.5800
2017-06-23,209.5100
2017-06-27,208.5200
2017-06-28,208.5500
2017-06-29,208.9800
2017-06-30,209.8300
2017-07-03,211.5800
2017-07-04,211.2300
2017-07-05,212.3700
2017-07-06,212.8700
2017-07-07,212.4100
2017-07-10,213.8100
2017-07-11,213.6900
2017-07-12,214.7000
2017-07-13,216.6300
2017-07-14,216.9800
2017-07-17,217.3700
2017-07-18,215.4200
2017-07-19,217.4000
2017-07-20,216.7600
2017-07-21,217.1800
2017-07-24,217.7800
2017-07-25,218.0600
2017-07-26,219.3300
2017-07-27,219.2500
